claim,label,language,output,final_answer,correct,inconclusive
"""In Serbia, the extreme forms of poverty have been almost eradicated and the risk rate of poverty has been reduced.""",mostly false,sr,Final Answer: Mostly True,mostly true,False,False
The second wave of the pandemic may not be,mostly true,ru,Final Answer: Half True,half true,False,False
"""I have no document about that seal.I don't know how they can talk about the application, when they don't have any basics to sue me, that seal doesn't exist anymore. """,false,sr,Final Answer: Mostly True,mostly true,False,False
"To date, 105 objects of renewable energy sources operate in the country.",true,ru,Final Answer: Half True,half true,False,False
"""The amount paid to the Steinhauer family will be refunded by means of the criminals, in accordance with the provisions of the Law on Confiscation of Property acquired by the commission of the criminal offense.In this way, the burden of compensation will not be borne by the citizens of Serbia but criminals, and the value of property temporarily confiscated is already far higher than the amount mentioned. """,mostly false,sr,Final Answer: Mostly True,mostly true,False,False
"China closed its last temporary hospital, due to the small number of new cases of infection",true,ru,Final Answer: True,true,True,False
"Even at the Waterworks and Sewage Plant.There, the editor, the management board is so unimaginable that colossal money is allocated to salaries every month.The president and the multi -person management of Łódź cost over a hundred thousand zlotys every month!The president himself earns about 25,000.",false,pl,Final Answer: Mostly True,mostly true,False,False
"""In 2010, foreign investments will be greater than in this (2009).""",mostly false,sr,Final Answer: False,false,False,False
"""As for maintenance (white court), the costs would exist and is empty.""",mostly true,sr,Final Answer: Half True,half true,False,False
HPV vaccination causes infertility,false,ru,Final Answer: False,false,True,False
"""An unjustified difference in terms of the conditions for constituting the National Council of the Bosniak National Minority in relation to national advice from other national minorities.""",true,sr,Final Answer: Mostly True,mostly true,False,False
"In China, a hospital was built for 2 days for 2 days",half true,ru,Final Answer: False,false,False,False
Good news about coronavirus,half true,ru,Final Answer: Half True,half true,True,False
"If Serbia returned the total property of citizens to citizens to citizens, it would cost our state about 200 billion euros, which is a big problem.Serbia does not have 200 billion euros.",mostly false,sr,Final Answer: Mostly True,mostly true,False,False
"""The one for whom the voice of Serbia, and voice for Aleksandar Vučić in an unprecedented number of votes, he has the right to decide who will be in any future government reconstruction or will not.""",false,sr,Final Answer: Mostly True,mostly true,False,False
Recent studies in Słupsk indicated that 88% want him (Biedronia - editor's note) for the next term.,half true,pl,Final Answer: False,false,False,False
"During the coronavirus test, people are torn between the nose and the brain",false,ru,Final Answer: Mostly False,mostly false,False,False
Antarctica is landscaped / Antarctica began to turn green,true,ru,Final Answer: Mostly False,mostly false,False,False
The Istanbul convention speaks of religion as a cause of violence against women.,half true,pl,Final Answer: False,false,False,False
Rapted Europeans apologize to migrants,false,ru,Final Answer: False,false,True,False
"Today, coal power plants are the basis of generating capacities (about 70%), which, according to their technological characteristics, cannot provide the necessary level of maneuverable capacities.Only 12% of the total generation falls on maneuverable sources - gas turbine power plants and hydroelectric power plants.",half true,ru,Final Answer: Mostly True,mostly true,False,False
"In January-July, the volume of sales of food products in retail trade reached 2 trillion 158 billion tenge",true,ru,Final Answer: True,true,True,False
"""Official data says that just more than $ 600 million in the country were in the country for the first three months.""",false,sr,Final Answer: Half True,half true,False,False
"Pursuant to international law, Syrians who are refugees or Iraqis from North Iraq who run away from war areas acquire refugee status escaping to the first safe neighboring country.",false,pl,Final Answer: Mostly True,mostly true,False,False
The calculation and financial center concludes with the investor the contracts for the sale of electricity from renewable energy sources for a period of 15 years.,true,ru,Final Answer: Mostly True,mostly true,False,False
"Sumy helps from coronavirus.If you drink water, mixing with a small amount of sumach, with the permission of Allah, a person who got sick - will be cured",false,ru,Final Answer: False,false,True,False
"If the patient is on the youth for more than six days, then his chances to return to life without Isl, are close to zero.88 percent die.Because ventilation does not help to breathe, it does not supply the body with oxygen",half true,ru,Final Answer: Mostly False,mostly false,False,False
"We have the lowest tax -free amount in Europe.We suggest increasing it to 30,000, so that the income of up to PLN 4,000 a month is not taxed at all.",true,pl,Final Answer: Mostly True,mostly true,False,False
We won one hundred thousand voters in the first election (...) in the second we doubled this result.We would like Marian Kowalski to expand our group of voters again.,false,pl,Final Answer: Half True,half true,False,False
Full ZUS contributions from the state budget are at rest.,half true,pl,Final Answer: False,false,False,False
"Compared to the previous year, the increase in tax revenues amounted to as much as PLN 17.9 billion.",true,pl,Final Answer: Half True,half true,False,False
"Our current is convincingly cheapest in Europe, 30 percent is cheaper than countries that have the cheapest current in the region.",mostly true,sr,Final Answer: Mostly True,mostly true,True,False
Foreigners will extend the terms of stay in Kazakhstan in connection with coronavirus,true,ru,Final Answer: True,true,True,False
The UN has released a directive about teaching homosexuality children from 5 years old,false,ru,Final Answer: False,false,True,False
"""The Order of St. Aleksandar Nevski, who received Neway and other greats, stopped being awarded in 1917. Order of Aleksandar Nevski, who received (President) Aleksandar Vučić, is worthy of attention, but it does not have the same weight.Bogoljub Karic also got him two years ago.I use the opportunity to congratulate both of them. """,half true,sr,Final Answer: Mostly True,mostly true,False,False
"The MP said that the sum of funds accumulated on the reserve [general state budget] somehow increased cosmically.It increased by about 15% -20% (...) compared to last year.Today, this sum is about PLN 250 million.",false,pl,Final Answer: Mostly True,mostly true,False,False
"""Inflation will be about 12 percent in Serbia by the end of the year (2012).""",true,sr,Final Answer: False,false,False,False
The problem is that all cases are appealed in court.(...) The court was to comment on these matters in June.Only Patryk Jaki questioned all judicial compositions.,half true,pl,Final Answer: Half True,half true,True,False
"""We invest a lot in the army, proportionally to our GDP.Today is only nine NATO countries in front of us by investing in the army. """,true,sr,Final Answer: Mostly True,mostly true,False,False
"180 million on the Internet and equipment for students and teachers are funds from the current POPC, which we decided to spend in consultation with the EC for a new goal.The EU did not transfer any new funds, even € 1 to fight Covid-19 in pl.",half true,pl,Final Answer: Mostly True,mostly true,False,False
"""There is only one private TV that supports government work.It's Pink and they have all the rights to it. """,half true,sr,Final Answer: False,false,False,False
I will only remind you who privatized the heat and power plant in Łódź.SLD in 2004-5.,true,pl,Final Answer: Mostly True,mostly true,False,False
The frequent errors of Zoom may pose a threat to Kazakhstan,half true,ru,Final Answer: Mostly False,mostly false,False,False
"""Our attitude relies on two principles.The first is that Serbia respects the territorial integrity of each member of the UN Member State, as well as Ukraine.The second is that Serbia cannot introduce sanctions to Russia, because Russia never introduced sanctions to Serbia. """,false,sr,Final Answer: Mostly True,mostly true,False,False
"""What writes in the contract, what I told you and what Mr. GIOM said in this factory will be employed by 1370 workers in the next few years.""",false,sr,Final Answer: Half True,half true,False,False
"In the year when we had the lowest fertility, probably 2002 or 2003, in a moment the SLD government reduced parental leave, maternity leave, from 18 to 16 weeks.",half true,pl,Final Answer: Mostly True,mostly true,False,False
"""Serbia is currently the most desirable location for new investments in the entire middle and Eastern Europe.""",mostly false,sr,Final Answer: Mostly True,mostly true,False,False
"""In the past four years, capacities in Serb prisons increased by 50 percent, and conditions for stay in prisons raised to a higher level in line with European standards.""",half true,sr,Final Answer: Mostly True,mostly true,False,False
"Wrocław is definitely less on the fight against smog than, for example, Krakow, and the problem is currently comparable.",half true,pl,Final Answer: Mostly True,mostly true,False,False
"Foreign investments in Serbia in the first 10 months of this year (2014) were 1.15 billion euros, which is more than in the entire last (2013) year.",half true,sr,Final Answer: False,false,False,False
"Doctors with police officers will go to everyone.Refuse, from any tests for the virus",false,ru,Final Answer: False,false,True,False
One move in the form of the 500+ program reduced poverty among children by over 90%.,false,pl,Final Answer: Mostly False,mostly false,False,False
"Every third Pole tries to reduce air pollution emissions, and 40 percentIt limits the drinking of bottled water - according to the climate of the research of the level of awareness and attitudes of air, waste management and return bottles.",true,pl,Final Answer: Half True,half true,False,False
"The Constitutional Tribunal at the trial on December 3 will decide, among othersThis issue [compliance of the Act of 25 June 2015 on the Constitutional Tribunal with the Constitution].A group of deputies submitted [application] on November 7.",half true,pl,Final Answer: Mostly True,mostly true,False,False
"""The Municipal Council instead of the nine so far, now already counts seven members.""",false,sr,Final Answer: Mostly False,mostly false,False,False
We export agricultural and food products nine times more in the EU than in Russia.,mostly true,sr,Final Answer: True,true,False,False
2018-10-25T21: 35: 04z,true,sr,Final Answer: False,false,False,False
"""Where (HBIS) took the copper mines in South Africa, they left 2,200, 2,300 people at work, did not reduce that number.It is for us of crucial significance """,true,sr,Final Answer: Half True,half true,False,False
2020-03-17T00: 00: 00Z,half true,sr,Final Answer: False,false,False,False
"Recently, the OSCE has prepared a document called ""tips for using the freedom of association"".This is a document that in the rank of international law has the rank of so -calledSoft Law, i.e. a soft law, i.e. some tips on how to function, how to act.In these tips there are a whole range of recommendations what the relationship between the state and non -governmental organizations should look like in the field of financing such organizations from public funds.",true,pl,Final Answer: Mostly True,mostly true,False,False
"""The Uzice budget is damaged for more than four million euros in three years.With this money, the most important projects in the city could be financed, such as the construction of a children's kindergarten, sports halls in Krcag and the pool. """,true,sr,Final Answer: Mostly True,mostly true,False,False
"""It's just in the end of the end of the new company that will replace Jat.""",false,sr,Final Answer: False,false,True,False
"""Over the past year, food prices have risen by 10%""",true,ru,Final Answer: Half True,half true,False,False
"Last year, we beat records, 330 million passengers who used the Polish railway.",half true,pl,Final Answer: Mostly True,mostly true,False,False
"After transferring these childhood diseases (measles, rubella, mumps, whooping cough - approx. Ed) lifelong immunity is formed",half true,ru,Final Answer: Mostly True,mostly true,False,False
The statistics of dealing with cases are 6 cases a year on a judge.,half true,pl,Final Answer: False,false,False,False
"""We have greater transparency thanks to the IMF and the fiscal advice and openness in the work of public companies, so if you want and thanks to what I often be angry with Sabic and unhappy Jankovic.""",false,sr,Final Answer: Half True,half true,False,False
And do you know what the only man in this team who has a scientific title did?Land traffic disasters.,true,pl,Final Answer: False,false,False,False
"In 2011, during his election campaign (Rafał Trzaskowski - note Demagog), the head of Donald Tusk directly to the camera, i.e. looking into the eyes of viewers, he can say that, he said that absolutely Civic Platform would not raise the retirement age.",false,pl,Final Answer: Mostly False,mostly false,False,False
"""We've had those protests already, there are everywhere, especially in African countries.In many countries, Europe is prohibited, in Germany, you have no unions in the military and police.With us you have, we are a democratic country.You do not have those countries.You are thus boasting, you are happy with union struggle in the army and the police, and I am happy that 99 percent of people will not be with those unions in the military and police, who do not respect the state.I am for those who respect their country and who love their country and their Serbia and I don't wait for money from anyone. """,half true,sr,Final Answer: Mostly False,mostly false,False,False
It was Prime Minister Morawiecki who announced (before the election note) that there is no more Covid.,true,pl,Final Answer: False,false,False,False
"""The airport was not worth 35 years 100, 120 million.It's worth 500 million today. """,false,sr,Final Answer: Half True,half true,False,False
"""I mean, (of) February last year, I even think of February of the previous year, we do not have any help of the Government of the Republic of Serbia.Er Serbia, I say, it operates in the market. """,false,sr,Final Answer: Mostly False,mostly false,False,False
"""This (tennis) is the largest and best European manufacturer.""",false,sr,Final Answer: Half True,half true,False,False
"French doctors gave their government to the Constitutional Tribunal in order to challenge their bad decision to conduct the first round of local government elections.As you know, the second round did not take place there.",half true,pl,Final Answer: False,false,False,False
"Every year, the number of victims of domestic violence reaches 100,000",true,pl,Final Answer: Mostly True,mostly true,False,False
"20 years ago it was nearly 100 percent.Last year there was 55 percent, and now there is even less.This year, for the first time in history, Ankara's addiction on the supply of Russian raw material has fallen below 50 percent.20 Years Ago It Was Nearly 100 Percent.Last year it was 55 Percent, and now it is Even Less.This Year, for the first time in the history of ankara’s Dependence on Supplies of Russian Gas has Dropped Below 50 Percent.",half true,pl,Final Answer: True,true,False,False
Spraying viruses from an airplane in the Mangistau region,false,ru,Final Answer: False,false,True,False
In the so -calledThe White Book of 300 experts of President Komorowski and Minister Siemoniak on the eve of aggression on Ukraine wrote that there would be no war.,half true,pl,Final Answer: True,true,False,False
"""I work the same as earlier, it just differs, because a different building season is depending on the season.I'm not valuable at all than I've been earlier, I can't just receive (Angela) Merkel, (Vladimir) Putin and others now. """,false,sr,Final Answer: Half True,half true,False,False
"Electromobility was to be a priority of the government and the flywheel of the innovative economy.Today, nearly 2 years after the prime minister's announcement, less than 1 thousand rides in Poland.electric cars, with half of them driving 2 years ago.",true,pl,Final Answer: Mostly True,mostly true,False,False
"In 2017, just over 2,800 apartments were built throughout Łódź, while 9,000 was built in such Wrocław.",false,pl,Final Answer: Mostly False,mostly false,False,False
The judge from Ireland gave two examples in the justification why she made such a decision: one example because judges in Poland are allegedly chosen by politicians and the other because there is a different retirement age in Poland.,half true,pl,Final Answer: Mostly True,mostly true,False,False
"""If the Democratic Party beats on May 11, Serbia will lose Kosovo and Metohija, Raška Oblast and Vojvodina, and Serbia continue agony in the European Union and the promised allegedly better life.""",false,sr,Final Answer: Mostly False,mostly false,False,False
"The citizens of Serbia know very well that the prosecutors chose people from the regime to which Dragan Djilas belonged to and that it happened 2009, ie in 2010.",false,sr,Final Answer: Half True,half true,False,False
A woman who died from coronavirus woke up a month later,half true,ru,Final Answer: False,false,False,False
"Of the existing (in the Kazakh SSR), 47 fishermen are currently almost nothing left ...",half true,ru,Final Answer: False,false,False,False
"In Germany, 55% of apartments are inhabited on a lease basis.",true,pl,Final Answer: Mostly True,mostly true,False,False
Coronavirus becomes more contagious and more dangerous,false,ru,Final Answer: Mostly True,mostly true,False,False
There is a government program that develops ideas from the Act.Our philosophy is encouragement.Possibility to replace furnaces?It is already going on.,true,pl,Final Answer: Half True,half true,False,False
"A. Klarenbach: In 2015, when you gave power unemployment, it was almost 10%.At the moment it is 7.7%.U. Augustyn: Unemployment was one -digit if I remember correctly.A. Klarenbach: No, it wasn't.U. Augustine: 9 and something, it was one -digit.",false,pl,Final Answer: Mostly True,mostly true,False,False
"""Serbia is the only country whose government launched a password that the EU has no alternative.""",false,sr,Final Answer: False,false,True,False
"VAT revenues for the first 4 months of this year are 57.5 billion, last year it was 56.8 billion.What does it mean?This means that VAT affects us into the budget, and VAT revenues grow much more slowly than consumption.",true,pl,Final Answer: Mostly True,mostly true,False,False
"I am a supporter of soft liberalization like a German model, which consists in the fact that if a woman is in a situation where she is willing to remove pregnancy, so that she does not do it hastily, so that she passes through the process of psychological consultations, so that this decision should not be taken suddenly.",true,pl,Final Answer: Mostly True,mostly true,False,False
Return VAT to the card - up to 270 thousand rubles through the Unified Composed Center for the Refund of Usulate Cash,false,ru,Final Answer: False,false,True,False
"I don't know what the deficit will be now, but last year there was PLN 100 million.",false,pl,Final Answer: Half True,half true,False,False
"All countries that entered Poland in the European Union in 2004 got less, together - [all these countries] together they got less [funds] than Poland.",false,pl,Final Answer: Mostly True,mostly true,False,False
The president said that in Gdańsk all trams are low -floor.No wonder that the president does not know that this is not true.,true,pl,Final Answer: Mostly False,mostly false,False,False
"According to the ordinance of the Ministry of National Education, parents who want their children go to religion must submit a written statement in this matter.",true,pl,Final Answer: True,true,True,False
"""In these reports (European Commission, Frid Haus and Reporters without Borders, Prim. Truth Moroma) I do not see the source.The source means who gave data, based on what could have come to these, 'Come on so say, negative rating. """,false,sr,Final Answer: Mostly False,mostly false,False,False
"""I am convinced that there is absolutely no fact based on which Seselj would be accused, so we expect his return to Serbia during June or July this (2009).""",false,sr,Final Answer: False,false,True,False
Over a million people in Poland work on self -employment.,true,pl,Final Answer: True,true,True,False
It is thanks to the decisions of the Civic Platform that 40% of European funds are distributed by voivodship self -governments.,true,pl,Final Answer: Mostly True,mostly true,False,False
"""Serbia has been completely digitized from today, 97.8 percent of the population is covered by a digital signal, and the analog signal is going to history today.""",true,sr,Final Answer: Mostly True,mostly true,False,False
Los Angeles or San Francisco has 22 councilors.,false,pl,Final Answer: Mostly False,mostly false,False,False
"(Over the act amending the Act - Code of Civil Procedure and some other acts - dop.) How did PiS senators vote in the Senate?It was, this act went 51 to 49, all (...) from PiS voted against.",true,pl,Final Answer: Mostly True,mostly true,False,False
"If a state [Poland] has 90 percent.European coal resources, it is based in a vast part on coal (...).",false,pl,Final Answer: Mostly True,mostly true,False,False
"Still lying info, that the concordat is the work of SLD.MY for 4 years 1993-1997) We did not allow Suchocka to be ratified.",true,pl,Final Answer: Mostly False,mostly false,False,False
"Cynthia bacterium led to the ""blue plague"" in the Mexican Gulf",false,ru,Final Answer: False,false,True,False
"""It is true that Cacak has no pool, but he has the most kindergartens, including the biggest in the Balkans.""",false,sr,Final Answer: Mostly True,mostly true,False,False
"""In the previous two years we built on the watercourses 29 dams.""",false,sr,Final Answer: Half True,half true,False,False
"""In this range between 18 years and 30 years ... 28 This is almost 25% (unemployment, in relation to Kielce)""",true,pl,Final Answer: Half True,half true,False,False
Inflation for the previous year was announced: 3.4%.(...) Food in Poland was 7%more expensive.,half true,pl,Final Answer: Mostly True,mostly true,False,False
"""The Netherlands will not block the forwarding of Serbia's candidacy for EU accession.The decision of the Council of EU Ministers will be positive and candidacies will be forwarded. """,true,sr,Final Answer: True,true,True,False
"""I apologize for making Serbia progress a lot faster, which Serbia overlooked everything by salaries and pensions, but Montenegro approached for Montenegro and I expect it for a year and a half of the day to overtake, to be a numberone in all parameters in the region.We have dropped public debt with 78% to 50%, some were raised by 27% to 55%, some with 50% to 75% in the region.Unemployment is the lowest. """,false,sr,Final Answer: Mostly True,mostly true,False,False
You spend an additional PLN 35 billion on the purchase of F-35.,false,pl,Final Answer: Mostly True,mostly true,False,False
"Of the 500 reviews that the Venetian Commission has issued in the last almost 30 years, a small amount has not been included in somehow - e.g. Putinian Russia or Lichtenstein.",true,pl,Final Answer: Mostly True,mostly true,False,False
"""We paid for seven million euros for loans approved earlier but not used.We will not pay any euros for those loans, because the projects are now realized. """,false,sr,Final Answer: Mostly True,mostly true,False,False
"It was said that the President of the United States appoints judges of the Supreme Court.However, first of all, it does not dismiss them, and secondly, the whole structure of the Supreme Court is constructed in such a way that the judges perform the office for life, unless they resign in advance.",true,pl,Final Answer: Mostly True,mostly true,False,False
"Funding from ECA Supports National Export of Goods and Services by Providing Foreign Customers with Long-Term Loans of Up to 85% of A Nuclear Project, With Very Favorable Interest Rates.",true,pl,Final Answer: Mostly True,mostly true,False,False
"According to the Supreme Audit Office, patients do not receive daily calcium, magnesium, iron and vitamins standards.Instead, they get a 4-fold daily dose of salt.The diet lacks vegetables, fruits and juices.",true,pl,Final Answer: Mostly True,mostly true,False,False
"""Small external debt testifies to Serbia's great development potential.""",false,sr,Final Answer: Mostly True,mostly true,False,False
"Mr. Janusz Korwin-Mikke, who is employed, is insured in Krus.",true,pl,Final Answer: Half True,half true,False,False
"On an industrial scale, the amount of its extraction (methane) can be estimated within 1-2 billion m3 per year.",false,pl,Final Answer: Half True,half true,False,False
"The confederation is the only parliamentary group, a club, a circle, which completely voted against this project (salary increases for politicians - note Demagoga).",true,pl,Final Answer: False,false,False,False
"Wrocław is a city that has just over 12 percent.green areas, of which almost eight percentThese are forests around Wroclaw, so we lack the greenery very much.Katowice or Zielona Góra have over 40 percentGreen in the city",true,pl,Final Answer: Mostly True,mostly true,False,False
The World Bank extended/extend the quarantine until 2025,false,ru,Final Answer: False,false,True,False
The number of employees in SMEs increased by 300 thousand and amounted to 3.3 million people,half true,ru,Final Answer: Half True,half true,True,False
"VAT in Poland is the highest in the European Union, 23% for electricity.Why can the British, French pay 5% VAT, and so 8 countries in the European Union, and Poles are to pay 23?",false,pl,Final Answer: Mostly True,mostly true,False,False
"""I'll remind you all of the lies that placed people like William Voker who even hides their great-albums and projects, and it is known to oppose a special court to prosecute abdominals committed by the so-called.""Liberation Army of Kosovo"" (...) An unlawful aggression decision on the FRY followed primarily on the reports of William Voker, although in Kim 1998-1999 there was no humanitarian disaster or persecution of Kosovo Albanians. """,false,sr,Final Answer: Mostly False,mostly false,False,False
"Polish judges (and there are about 10,000) recognize nearly 15 million cases a year, which means that on average one judge is 1,500 cases per year.",true,pl,"To evaluate the claim, we need to analyze the numbers provided. 

The claim states that there are about 10,000 judges in Poland who handle nearly 15 million cases a year. If we divide the total number of cases (15 million) by the number of judges (10,000), we get:

15,000,000 cases / 10,000 judges = 1,500 cases per judge per year.

This calculation is accurate based on the numbers given in the claim. Therefore, the statement that ""on average one judge is 1,500 cases per year"" is correct.

Final Answer: True",true,True,False
"In the act we introduced in 2008, in which we limited (...) money, pensions for former employees of UB and SB, there was also the issue of members of the Military Council of National Salvation.And this provision was repealed by the Constitutional Tribunal.",true,pl,Final Answer: Mostly True,mostly true,False,False
"""Because only with us, you are 12 years old English and you don't know English.And we don't learn another language.And look at us politicians that no one knows English, except those who lived outside without saying that no one knows Russian.And not to say that there are no one for the translator to find for French, not to say also for German.And it only has in this country.The Netherlands are learning Chinese from Malena, there is no. """,false,sr,Final Answer: False,false,True,False
Most Varsovians assess the presidency of Hanna Gronkiewicz-Waltz well,true,pl,Final Answer: Mostly True,mostly true,False,False
"In 2016, more people came to Poland for the first time than they left [counted since the war].",false,pl,Final Answer: Mostly True,mostly true,False,False
There are bases of the American army in Western Germany.,true,pl,Final Answer: False,false,False,False
The turnout in local elections is just over 30%.,false,pl,Final Answer: Half True,half true,False,False
"I know data from the Jarosław commune.There, two weeks ago, in the first round there were about 50% of attendance, now there were 30% attendance.",true,pl,Final Answer: Half True,half true,False,False
"In Kazakhstan, those who have spread false information about coronavirus on social networks can be fined and even deprived of freedom.",true,ru,Final Answer: True,true,True,False
"In the United States, a discussion about the candidate takes place for many months.",true,pl,Final Answer: Mostly True,mostly true,False,False
"Why do you want to destroy over 6,000educational institutions in Poland, where today has a job of over 100,000teachers?",true,pl,Final Answer: Mostly False,mostly false,False,False
"""The law is very clear.Very clear.So that was abolished for a long time, and that, I mean, their will, I'm not sure. """,false,sr,Final Answer: Half True,half true,False,False
"Poland provides two million delegated employees in this group, who move around Europe every year, about 1/4 - half a million.",true,pl,Final Answer: Mostly False,mostly false,False,False
"Over 40,000people die in Poland a year because of smog.",true,pl,Final Answer: Mostly True,mostly true,False,False
"""We have increased the efficiency of utility companies: In 2013, the dividend that was paid in the Budget of the City of Belgrade was 680 million dinars, and this year it is 5.1 billion dinars.Almost eight times more. """,true,sr,Final Answer: Mostly True,mostly true,False,False
"The Minister of Defense is entitled to receive information different from SKW, but he is not entitled to read some operational materials",true,pl,Final Answer: Mostly True,mostly true,False,False
"The penalty of deprivation of liberty in the stationary system currently in Poland is performed against about 75,000.people.",true,pl,Final Answer: Mostly True,mostly true,False,False
"""I think the question of whether you are a doctorate or not how you have a doctorate, more private matter.As for the resignation, I think it's an individual act of every individual, will you offer resignation or not somewhere ... but we will certainly wait for the Minister himself for the coming days. """,false,sr,Final Answer: Half True,half true,False,False
"""I never had controversy and conflicts with Liljic.Simply, we didn't cooperate. """,false,sr,Final Answer: Mostly True,mostly true,False,False
"""Show me the country in the world, which in just two years managed to lower the budget deficit with eight percent to less than two percent of GDP.Who show me such a country, I take him to dinner. """,false,sr,Final Answer: False,false,True,False
"Mortality from this man -made virus is 0.03%, that is, many times lower than from seasonal cold or seasonal flu",half true,ru,Final Answer: Mostly False,mostly false,False,False
"""From year to year, transparency (in Belgrade) is all better and we all agreed that in that segment, we will still be contributed.""",false,sr,Final Answer: Half True,half true,False,False
"Over 100,000people [in Warsaw - noteed.] There is no sewage system (...).",true,pl,Final Answer: False,false,False,False
"Since germany began to decommission reactors, an increase in co2 emission has been observed.Alongside, the Germanrans saw an rise in the prices of electricity, as well as greater volatility in Electrical Grid.",half true,pl,Final Answer: Mostly True,mostly true,False,False
"In the seeds ""Cool Okre"" found khremitonol",false,ru,Final Answer: False,false,True,False
We are the third city in Poland when it comes to debt.,false,pl,Final Answer: Half True,half true,False,False
"""Here's now I give you one piece, you will be stunned yourself.Tell me, how many mafia murders, since the beginning of the year, there were in Belgrade, as one of the largest cities in Europe, from the beginning of the year, from January to 25th.There is one month left until the new year.We had two such murders. """,false,sr,Final Answer: False,false,True,False
"In 2019, the infant mortality rate increased by 5.9% compared to 2018.",half true,ru,Final Answer: False,false,False,False
President Majchrowski promised analyzes on the construction of the subway and there are no these analyzes.,true,pl,Final Answer: Mostly True,mostly true,False,False
France has the cheapest electricity in Europe.,true,pl,Final Answer: Mostly False,mostly false,False,False
[President] He has no right to [budget].,true,pl,Final Answer: Mostly False,mostly false,False,False
"Receiving immigrants to Poland increases the threat of terrorism and it was not only in Paris that they showed, not only in Brussels, but also attention, the outbreak a few days ago in Ankara, because there, after all, this so -called refugee was the perpetrator of this assassination.",false,pl,Final Answer: Mostly False,mostly false,False,False
"GDP per capita is growing per capita in Poland, for example, in the last two years we overtook Greece.",true,pl,Final Answer: Mostly True,mostly true,False,False
"From 2015, from the NIK report, which clearly showed that the financial problems of the State Forests have a source in high administrative costs, high fixed costs.However, the State Forests invest too little in the protection of Polish forests.",half true,pl,Final Answer: Mostly True,mostly true,False,False
"""In the last convention of the Assembly, I repeatedly pointed out that the business with the company 'Nuba' was not in line with the law.""",true,sr,Final Answer: Half True,half true,False,False
"Macierewicz said a few months ago that he would implement the Vistula and, unlike his predecessors, made a breakthrough in terms of offset and participation of Polish industry in the program.According to the former minister, the participation of the Polish industry was to be as much as 50 percent.There is not even 5 percent at the moment.",true,pl,Final Answer: Mostly False,mostly false,False,False
"We only have 30 accredited laboratories in the world, with accreditation of the defect, including ours in Warsaw, and only one in Africa.",true,pl,Final Answer: Half True,half true,False,False
It cannot be that the daughter of city councilor Marta Wcisło without any competition is appointed vice president of one of the daughter companies of the municipal company,true,pl,Final Answer: Mostly True,mostly true,False,False
Lapsha quickly-dangerous GMO,half true,ru,Final Answer: False,false,False,False
Expo 2017 in Astana there was cheaper than in other countries,half true,ru,Final Answer: Half True,half true,True,False
"""When it comes to Kosovo and Metohija, that the man (Djilas) was somewhere else, and not in power in 2008, when the fake state declared independence, that he and his sabors, Jeremic, Tadic and the others were notThey reacted to it by issued two funny announcements, (...) Then I could seriously listen to what that man says. """,false,sr,Final Answer: Mostly True,mostly true,False,False
The European Tribunal has expressed the view that the compulsion to any medical activities is contrary to human rights.,false,pl,Final Answer: Mostly True,mostly true,False,False
"First of all, we must look at the fact that the fertility rate has increased (after the introduction of the 500+ program, note Demagoga).",true,pl,Final Answer: Mostly True,mostly true,False,False
Core vaccination does not protect 100 percent,half true,ru,Final Answer: True,true,False,False
In Finland which has the best educational results in all possible research (...).,false,pl,Final Answer: Mostly True,mostly true,False,False
"Today, Germany has 80% of the debt to GDP - 80%.We have 51%.France has 100%.",false,pl,"To evaluate the claim, we need to look at the current debt-to-GDP ratios for Germany, the United States, and France. As of the latest data available in 2023:

- Germany's debt-to-GDP ratio is approximately 60-70%, not 80%.
- The United States' debt-to-GDP ratio is around 120-130%, not 51%.
- France's debt-to-GDP ratio is around 110-120%, which is close to 100%.

Given these figures, the claim that Germany has 80%, the U.S. has 51%, and France has 100% is not accurate.

Final Answer: False",false,True,False
"However, from the very beginning, both the government of Ewa Kopacz and we all opposed the mechanisms of constant relocation.",false,pl,Final Answer: Mostly True,mostly true,False,False
"As we all remember, prof.Lech Kaczyński was a supporter of an abortion compromise.",true,pl,Final Answer: Mostly False,mostly false,False,False
"""We are the only party that has invested an official complaint and lawsuit against election results.You remember how the Fama was, and now everyone was silent when they saw them crossed the census. """,half true,sr,Final Answer: Mostly False,mostly false,False,False
"The famous graphene was sold, it turns out that it will be produced in Great Britain.How could we lose such a wonderful Polish invention?",false,pl,Final Answer: Mostly False,mostly false,False,False
City buses travel 100 million km a year around Warsaw (...).,false,pl,Final Answer: Mostly True,mostly true,False,False
Vaccines [for pig flu] were bought for all residents [other EU countries].,false,pl,Final Answer: False,false,True,False
"In the capital last year there were 11 vehicles equipped with specialized equipment, and each of them was directed to several interventions per day.",true,pl,Final Answer: Half True,half true,False,False
"The fact that the Polish army will have nearly 200,000soldiers, officers, is a fact.",true,pl,Final Answer: Mostly True,mostly true,False,False
In Łeba where 4 ha of forest was cut.Where the ecological corridor went.,true,pl,Final Answer: Half True,half true,False,False
The Independence March is reported by the Independence March Association as a cyclical assembly by 2020 inclusive.,true,pl,Final Answer: False,false,False,False
"In Sweden, mandatory vaccinations were banned",false,ru,Final Answer: False,false,True,False
Extraction waste and ash from coal burning are 60% of all economic waste in Poland,true,pl,Final Answer: Mostly True,mostly true,False,False
