claim,label,language,output,final_answer,correct,inconclusive
"“In two years, exports from Georgia have increased by 24%.Exports to the EU during this period increased 70 ...",mostly false,ka,Final Answer: Half True,half true,False,False
"According to a Heritage Foundation survey, Georgia's European Court's Effectiveness ...",mostly true,ka,Final Answer: Half True,half true,False,False
"""We have been intensifying this dialogue [on free trade with the United States"" """,false,ka,Final Answer: Mostly True,mostly true,False,False
"Ivanishvili bought the land today for 21 lari, and ten years ago the land nearby ...",true,ka,Final Answer: Half True,half true,False,False
"In all countries, the National Bank has been fortified by the currency… we should not have such actions ...",mostly false,ka,Final Answer: Half True,half true,False,False
No large -scale infrastructure projects have been implemented in Samtredia since 2012,mostly false,ka,Final Answer: True,true,False,False
"“Economic growth in Georgia is the highest, this is the World Bank's information.If we don't ...",half true,ka,Final Answer: Mostly True,mostly true,False,False
"For the second year, the Georgian Dream government has not been able to handle school textbooks",true,ka,Final Answer: Half True,half true,False,False
We are the only country in the world whose legislation is the case of a person's court decision ...,mostly true,ka,Final Answer: False,false,False,False
"The Ministry of Agriculture of Adjara spent about 100 million programs in five years, so that ...",mostly true,ka,Final Answer: Half True,half true,False,False
We have the highest economic growth in the region,mostly false,ka,Final Answer: Half True,half true,False,False
“Georgia is the only state in Eastern Europe with integrated border management ...,mostly false,ka,Final Answer: Mostly True,mostly true,False,False
"During the year the current account deficit declined from 13%to 4.5%[2019 Project], what ...",false,ka,Final Answer: Half True,half true,False,False
"In 22 years, only 29,000 IDPs have been satisfied with living space, of which 7,000 are ...",mostly false,ka,Final Answer: Half True,half true,False,False
The government has provided approximately 3 billion state resources to [Selay] commercial banks,half true,ka,Final Answer: Half True,half true,True,False
"Last year, Parkingervice brought 166 thousand instead of 460 thousand GEL, and 60% of the revenue ...",mostly true,ka,Final Answer: Mostly False,mostly false,False,False
"With tightened tax administration, revenues from the gambling business in recent years have increased ...",mostly true,ka,Final Answer: Mostly True,mostly true,True,False
"When we talk about a small government, it is an indicator of salaries with GDP ... planned in 2019 ...",false,ka,Final Answer: Half True,half true,False,False
"[The President of the National Bank] has exchanged GEL 70%, and no neighboring country has no such depreciation ...",mostly false,ka,Final Answer: False,false,False,False
"At the water supply company, Tsabutashvili's management paid GEL 80,000 for the program, which is ...",mostly true,ka,Final Answer: False,false,False,False
"“To date, there was virtually no mechanism for identifying illegal and ...",mostly true,ka,Final Answer: Mostly True,mostly true,True,False
"“The 8 -month budget is executed and there is an exaggeration.The budget of 9, 10, 11 and 12 months will also be executed. ”",mostly false,ka,Final Answer: Half True,half true,False,False
"The Georgian Dream has increased the number of public servants by 14,000",mostly false,ka,Final Answer: True,true,False,False
Predicting supplements in state agencies contradict the requirement of the applicable law,true,ka,Final Answer: Half True,half true,False,False
The current account deficit in 2018 was 7.7% of GDP and decreased compared to the previous year.This p ...,true,ka,Final Answer: Mostly True,mostly true,False,False
"“One area we have to do is construction, but I will tell you that I have 40%in construction ...",mostly false,ka,Final Answer: Half True,half true,False,False
“In all evaluations (in the last 6-8 years) the Public Broadcaster was named as in ...,half true,ka,Final Answer: Half True,half true,True,False
"We have a heavy social background, about 38% of the city budget is spent on social programs",mostly true,ka,Final Answer: Half True,half true,False,False
NATO European Analog: A rift between the Western countries has emerged,half true,ka,Final Answer: Mostly True,mostly true,False,False
"There is a precedent for ""Hriko Slovakia"" when to protect the court with impartiality ...",false,ka,Final Answer: False,false,True,False
"APR 9, 2015 - Aqui No Brasil, O Sindicato Dos Jornalistas Do Paraná Denunciou ...... a maioria dessas investigações é ligada a reportagens do jornal gazeta do povo, de 2012. ... para a gente é é um constrangimento, um constrangimento muito ...",false,ka,Final Answer: Half True,half true,False,False
"“In 2012 it was impossible to request any public information from the Audit Office, long ...",mostly false,ka,Final Answer: Mostly True,mostly true,False,False
"Kutaisi has recovered two million GEL from municipal transport each year, which is in the pocket of the males ...",mostly false,ka,Final Answer: Half True,half true,False,False
"With the 2018 budget project, the current expenses of the government are reduced by 1.5%",mostly false,ka,Final Answer: False,false,False,False
"Today is our economy growth forecast 4.6%, which is the highest growth in the whole region",mostly false,ka,Final Answer: Half True,half true,False,False
The Ministry of Foreign Affairs was not informed about the president's visit to the US,mostly false,ka,Final Answer: False,false,False,False
"“Under your government, the country has lost a billion and a half.These were 700 million specific receipts in the budget and half a billion dollars of foreign exchange reserve to stabilize the GEL exchange rate. """,half true,ka,Final Answer: Half True,half true,True,False
"In 2016 we had 23 million regional projects in Kakheti, increased in 2017, in 2018 - 35 ...",true,ka,Final Answer: Half True,half true,False,False
Anti -dumping legislation is in force in Georgia,false,ka,Final Answer: True,true,False,False
"According to international assessments, we even have challenges in literacy today, Pisa's estimates ...",true,ka,Final Answer: Mostly True,mostly true,False,False
Developments in Greece will definitely have an impact on Georgia,true,ka,Final Answer: Mostly True,mostly true,False,False
"""The number of stateless students who could not pay for money are reduced on the contrary""",false,ka,Final Answer: Mostly False,mostly false,False,False
"In the past three years, state debt has increased over 3 billion",true,ka,Final Answer: Half True,half true,False,False
"Last months, budget deficit spending has not affected the amount of money in circulation ...",mostly false,ka,Final Answer: Mostly False,mostly false,True,False
"The Law on Prosecutor's Office is an imitation of depoliticisms of this body, which is still the system of ruling Paul ...",mostly true,ka,Final Answer: Mostly True,mostly true,True,False
"During my presidency, in addition to 2008, more people were returning to Georgia than they were going",half true,ka,Final Answer: Mostly True,mostly true,False,False
"Spend so much money on agriculture and agriculture has not increased, and its economy is ...",mostly false,ka,Final Answer: Half True,half true,False,False
Drug possessions are decriminalized only in the two countries of Europe and the situation has worsened both,half true,ka,Final Answer: False,false,False,False
We have received the conclusion of the Legal Department of Parliament that our project is not contrary to the constitution ...,mostly false,ka,Final Answer: True,true,False,False
"The state spends 40 million in Georgian football every year, though football is nothing ... We have to finish the swamp in the Football Federation",false,ka,Final Answer: Mostly True,mostly true,False,False
The City Council is not legally authorized to oblige any executive body in the budget ...,half true,ka,Final Answer: Mostly True,mostly true,False,False
"""Today [November 13] is more than the taxes received than it was last year.""",false,ka,Final Answer: Half True,half true,False,False
“Georgia has managed to export export to the Russian market.Today Russia's embargo imposition like this ...,half true,ka,Final Answer: Mostly True,mostly true,False,False
"""I would like to remind you, no action, if it does not interfere with movement, does not need a prior permission.""",true,ka,Final Answer: Mostly True,mostly true,False,False
There were more than 20 cases in parliament when the creation of a temporary investigation commission demanded the opposition ...,mostly true,ka,Final Answer: Half True,half true,False,False
"During the period of unnamed rule [the previous government], along with economic growth, it is also sharp ...",half true,ka,Final Answer: Half True,half true,True,False
"“Our competitiveness improves.Lately, in the last 2 years, there will be a lot of progress ...",true,ka,Final Answer: Half True,half true,False,False
"""Instead of creating new jobs, only 42,000 jobs were lost in 3 months.""",mostly false,ka,Final Answer: Mostly False,mostly false,True,False
"During the voting by a party representative, the voter lists from the desk lists independently ...",mostly false,ka,Final Answer: False,false,False,False
"“A few months ago, 113kg of heroin was seized when the previous government was all year old ...",half true,ka,Final Answer: False,false,False,False
"Emergency doctor in Tbilisi has a salary of GEL 1,500 and 400-500 GEL in Kutaisi",mostly true,ka,Final Answer: Mostly True,mostly true,True,False
"Crime statistics are supplied to Geostat, which is fully published in a quarter",false,ka,Final Answer: Mostly True,mostly true,False,False
No new enterprises have been opened by the agricultural program,false,ka,Final Answer: False,false,True,False
"""Georgia is today with low tax rates in the region""",true,ka,Final Answer: Mostly True,mostly true,False,False
The business will not have to pay for non -alcoholic beverages,mostly false,ka,Final Answer: False,false,False,False
"We have a disaster in all numbers: GDP per capita is reduced in dollars, private ...",half true,ka,Final Answer: Half True,half true,True,False
"34 million GEL is issued for compensations, billions have been spoken in Gakharia presentations",mostly false,ka,Final Answer: Mostly True,mostly true,False,False
Interest rates are reduced to loans both legal and individuals.Decreased ...,true,ka,Final Answer: Mostly False,mostly false,False,False
"Since 2013, agriculture has increased significantly ... constant reduction from 2004 to 2012 ...",mostly false,ka,Final Answer: Half True,half true,False,False
The introduction of visa regulations is not related to tourism or economic problems ... this reg ...,false,ka,Final Answer: False,false,True,False
"Many citizens have been recorded for months, weeks at the Rustavi City Hall, and no one will meet them ...",false,ka,Final Answer: Half True,half true,False,False
“The manganese dioxide content in the air samples taken in the city of Zestafoni is 237 times the average ...,false,ka,Final Answer: False,false,True,False
Irakli Gharibashvili has been talking about economic indicators from improved [March this year],mostly false,ka,Final Answer: False,false,False,False
80% of the defense budget is spent on salaries,mostly true,ka,Final Answer: Mostly False,mostly false,False,False
"In March we had a 6%growth of the economy and predict an annual 5%forecast, high economic growth ...",half true,ka,Final Answer: Mostly True,mostly true,False,False
"“Unfortunately, we inherited the economy, with a negative trade balance of 50 percent ...",half true,ka,Final Answer: False,false,False,False
Administrative costs decreasing with respect to the budget,mostly false,ka,Final Answer: Half True,half true,False,False
"“During the previous government, for 8 years, 70km highway was constructed ... our team ...",half true,ka,Final Answer: Half True,half true,True,False
"Current [tender] none stopped ... not stopped at the invitation of the contract, Pro ...",false,ka,Final Answer: False,false,True,False
"According to Nodar Khaduri, the budget costs did not cause the depreciation of the GEL",mostly false,ka,Final Answer: Mostly True,mostly true,False,False
"""The detainees are mainly released on the basis of a plea agreement""",true,ka,Final Answer: Mostly True,mostly true,False,False
"Partnership Fund is a loss for 4 years, GEL 700 million",half true,ka,Final Answer: False,false,False,False
"“According to the first quarter of 2013, in the real sector, except for construction, increases everywhere ...",half true,ka,Final Answer: False,false,False,False
Prices for basic use of medicines decreased by 20-23%,half true,ka,Final Answer: Half True,half true,True,False
"If we compare the 2012 and 2016 parliamentary elections, the support of the Georgian Dream has increased",false,ka,Final Answer: Mostly True,mostly true,False,False
"The norm that prohibited taxes without referendum, one of the investors' attraction c ...",true,ka,Final Answer: Mostly True,mostly true,False,False
Two out of every three people in Georgia die due to diseases caused by tobacco smoking,half true,ka,Final Answer: False,false,False,False
"“Four normative acts are obliged to protect the population from GM, including ...",mostly true,ka,Final Answer: Half True,half true,False,False
"""Georgia is still in 15 countries of biodiversity ...""",half true,ka,Final Answer: False,false,False,False
The Ministry of Health since 2013 up to present the number of socially vulnerable 128 & nbsp;000 & nbsp;Reduced by humans ...,mostly true,ka,Final Answer: Half True,half true,False,False
Car exports of exchange flows reduced from 700 million to 180 million,mostly true,ka,Final Answer: Half True,half true,False,False
This year in Khoni will end almost every village gasification,true,ka,Final Answer: False,false,False,False
"“According to the United Nations by 2050, the population of Georgia is expected to decrease a million 170 thousand ...",true,ka,Final Answer: Half True,half true,False,False
Nika Gvaramia's post has not left the post for study abroad,false,ka,Final Answer: False,false,True,False
“In 2013 and 2014 we will pay more money from the budget than we borrow.During this period the government 1 ...,mostly false,ka,Final Answer: False,false,False,False
"“The former government signed a hidden contract in 2012, which is surrounded by Territory of Tbilisi Sea ...",false,ka,Final Answer: Half True,half true,False,False
"Tbilisi City Hall in 2014 30 million, in 2015-100 million, and in 2016 50 million direct purchase ...",true,ka,Final Answer: Half True,half true,False,False
We will not promise to free the IDPs from utility taxes,mostly false,ka,Final Answer: True,true,False,False
"Kharagauli municipality has spent more than 73,000 GEL ineffective",true,ka,Final Answer: Half True,half true,False,False
"According to general trends, international investments in the world are diminishing, while in Georgia, on the contrary, it is growing",mostly true,ka,Final Answer: Mostly True,mostly true,True,False
In 8 months the City Hall could not implement any infrastructure project,mostly false,ka,Final Answer: Half True,half true,False,False
The number of passengers spent by Kutaisi Airport has increased by 20%lately,half true,ka,Final Answer: Half True,half true,True,False
"In relation to the process related to the judges of the Supreme Court, I think the assessments are not ...",false,ka,Final Answer: Half True,half true,False,False
"""This [bill] implies that the report of each Georgian citizen, all business organizations ...",half true,ka,Final Answer: Half True,half true,True,False
"“Prize, compared to 2012, is reduced by 11 million GEL.Ms. Irma, when we talk that immorality is bonuses, was not immoral when your family member [David Dagelashvili] was a prize of 10 thousand GEL in public service",mostly false,ka,Final Answer: Half True,half true,False,False
"""Car trade is reduced, which is an expression of inability from the authorities""",mostly true,ka,Final Answer: Mostly True,mostly true,True,False
“The problem is the training of judges.Nothing has been done in terms of large -scale training of judges. ”,false,ka,Final Answer: Mostly True,mostly true,False,False
Otar Kakhidze on Tea Tsulukiani's ten problematic issues,true,ka,Final Answer: False,false,False,False
"“This year, in the second quarter, the number of employees has increased by 8,000 people to compare with the first quarter ...",half true,ka,Final Answer: Half True,half true,True,False
"“As for video recordings, it was a provocation.The lawyer with Merabishvili was entered on Saturday, Sunday, ...",false,ka,Final Answer: Half True,half true,False,False
"During the previous government, the Georgian economy was growing faster because the world economy was growing twice as strong as it is now",false,ka,Final Answer: Mostly True,mostly true,False,False
The Constitutional Court bought new cars worth half a million GEL,mostly true,ka,Final Answer: False,false,False,False
Russian troops I have withdrawn from Georgia,half true,ka,Final Answer: False,false,False,False
"Due to new regulations on loans, up to GEL 5,000 is reduced by 26%in February",true,ka,Final Answer: Half True,half true,False,False
"Wine exports from Georgia have increased by 60%.We have a special growth in China, France ...",true,ka,Final Answer: Mostly True,mostly true,False,False
