claim,label,language,output,final_answer,correct,inconclusive
"In publication on social networks, an alleged ""fantochada"" ......",false,pt,Final Answer: Half True,half true,False,False
"Extra 'Bolsonaro renounces presidency mandate before assuming'.Folha de São Paulo 06/12/2018 at 4:17 pm.In unofficial statement, Jair Messias Bolsonaro, waives his future elected position.See the matter in full",false,pt,Final Answer: False,false,True,False
"Privatizes already, this is a little shame, waste of public money, disregard of those responsible for the administration of the post office, that is why it has to privatize this antro, corruption and parasites !!!",true,pt,Final Answer: Mostly False,mostly false,False,False
"“San Luis has no public employees;Today are 17 thousand """,half true,es,Final Answer: False,false,False,False
Ganjar Pranowo Memberikan Hadiah Laptop Kepada Siswa Yang Minor Video Porno,true,pt,Final Answer: False,false,False,False
According to a publication that is spreading on social networks ......,false,pt,Final Answer: Half True,half true,False,False
The official PS page on Facebook is spreading the information of Q ......,mostly true,pt,Final Answer: Half True,half true,False,False
I don't have any process that talks about misuse of public money,true,pt,Final Answer: False,false,False,False
2020-09-10T00: 00: 00z,false,it,Final Answer: False,false,True,False
The 65-year-old cured of Covid-19 with Chloroquine!,false,pt,Final Answer: False,false,True,False
Humanitarian protection only in Italy and Slovakia?Di Maio is wrong,false,it,Final Answer: Mostly False,mostly false,False,False
"Joaquim Barbosa said, at this time of the monthly, that I was the only deputy of the allied base of the government who did not take money at Petrobras",half true,pt,Final Answer: Half True,half true,True,False
"“Since 2015, there is no investment in basic sanitation”",false,pt,Final Answer: Mostly False,mostly false,False,False
How many are the backward processes in Italy?,mostly true,it,Final Answer: False,false,False,False
Less than 24 hours to discuss and vote on the Motion of Censu ......,true,pt,Final Answer: Half True,half true,False,False
There is no hypothesis of holiday slicing,half true,pt,Final Answer: True,true,False,False
In Facebook publication it is claimed that the SA Regional Administration ......,mostly true,pt,Final Answer: Half True,half true,False,False
Italy country of mothers?,half true,it,Final Answer: Mostly True,mostly true,False,False
And Rio Grande do Sul is the state that has the largest number of suicides in Brazil (...),false,pt,Final Answer: Mostly True,mostly true,False,False
Scientists have discovered a relationship between food consumption TR ......,false,pt,Final Answer: Half True,half true,False,False
The electric scooter need not be recharged,false,pt,Final Answer: False,false,True,False
"[PT's management left] a budget break in 2017, of R $ 7 billion",false,pt,Final Answer: Mostly True,mostly true,False,False
Porto Alegre had an increase in the number of femicides,true,pt,Final Answer: True,true,True,False
"A video of a supposed German MEP to criticize, in the middle of the parlia ......",false,pt,Final Answer: Half True,half true,False,False
"He [Márcio França] failed to comply with a judicial measure that determined that the command of the CCP, the Marcola and other leaders were transferred to federal arrests",false,pt,Final Answer: False,false,True,False
The home team always crosses the first phase,mostly true,pt,Final Answer: False,false,False,False
[Brazil has] 52 million [of people] below the poverty line,true,pt,Final Answer: Mostly True,mostly true,False,False
"Let's create the [Military Police] battalions in Araruama, Nova Iguaçu and Itaguaí",false,pt,Final Answer: False,false,True,False
"In the area of ​​defense and space cooperation, we signed the technology safeguard agreement, which will enable the Alcântara launch center",half true,pt,Final Answer: True,true,False,False
"""The public market [from Porto Alegre] (...) was closed [during the pandemic]""",half true,pt,Final Answer: True,true,False,False
"Following the anti-racism manifestations in London, United Kingdom, ......",false,pt,Final Answer: Half True,half true,False,False
It does not have a law to combat corruption that has not been passed on the PT government.,half true,pt,Final Answer: False,false,False,False
"We bought 35,000 bulletproof vests, the best vests available in the world, international auction",false,pt,Final Answer: Half True,half true,False,False
Brazil already has 100 million cases [in court],half true,pt,Final Answer: False,false,False,False
"In the program ""Quadratura do Circle"", Jorge Coelho stated that ""no Ho ......",mostly true,pt,Final Answer: False,false,False,False
"The answer is yes.The ""great educator of the working class"", as Ch ......",true,pt,Final Answer: Half True,half true,False,False
Italians in Germany: no circular with threats of expulsion,false,it,Final Answer: True,true,False,False
Narcotraction & Communism.In 2015 I posted this photo that was taken by Facebook that said the photo was denigrating the image of President Dilma.Today with Palocci's denunciation confirming the bonds of drug trafficking with funding from the campaigns of communist politicians;I post the so -called photo that in 2015 was censored.Will I be censored by communist censorship with proof?,false,pt,Final Answer: Mostly False,mostly false,False,False
The female lays 400 eggs,false,pt,Final Answer: Half True,half true,False,False
"Bolsonaro fires in the polls, 94% want him to be reelected by 2022",false,pt,Final Answer: False,false,True,False
Salvini is right on the numbers of the landings,true,it,Final Answer: Mostly True,mostly true,False,False
Malta: more Italian presences than German,true,it,Final Answer: Mostly True,mostly true,False,False
Only 30% of those who reach the 9th grade can read and interpret a text,half true,pt,Final Answer: False,false,False,False
Facebook posts and messages on WhatsApp leave the alert: Case ......,false,pt,Final Answer: False,false,True,False
"According to research institutes, 90% of Rio de Janeiro evangelicals in the second round voted with us",false,pt,Final Answer: Mostly True,mostly true,False,False
The information that the priest saw ......,mostly true,pt,Final Answer: Half True,half true,False,False
"(...) the number of cases of HIV rises, and the number of [cases of] AIDS falls",true,pt,Final Answer: Mostly True,mostly true,False,False
"""For 50 or 60 years there were no new formations in the Argentine Republic""",false,es,Final Answer: False,false,True,False
We have no floor [salary] of public safety,true,pt,Final Answer: False,false,False,False
"Only with committed operations, [the Federal Government] used R $ 1.114 trillion, 16.8% of GDP",mostly true,pt,Final Answer: Mostly True,mostly true,True,False
"Today there is an Italy [...] where the debt has stopped growing, there are one million more employed, the trust of businesses and families is much more solid",true,it,Final Answer: Mostly True,mostly true,False,False
"""A theme, that of #Regularization and overcoming the #Bossi-Fini which was in the government agreement, in the sign of discontinuity with the #contei""",half true,it,Final Answer: Half True,half true,True,False
"""Of the total number of young people who do not study or work in the province of Buenos Aires, 75% are women""",true,es,Final Answer: True,true,True,False
The Covid-19 epidemic has worsened the already bad working conditions of young people in Italy,true,it,Final Answer: Mostly True,mostly true,False,False
"""I am to make euthanasia legal, as there is in many countries""",half true,it,Final Answer: Mostly True,mostly true,False,False
"In a publication on social networks it is reported that ""the government lied and ......",true,pt,Final Answer: Half True,half true,False,False
"For those who can, it is important to expose themselves as much as possible to the sun, according to the climatic conditions",false,pt,Final Answer: Mostly True,mostly true,False,False
"The FDA, the American Remedy Regulation Agency, approved the use of hydroxychloroquine in all patients with COVID-19",false,pt,Final Answer: False,false,True,False
A video placed on YouTube presents the new president B ......,false,pt,Final Answer: Half True,half true,False,False
"No, Salvini's salary is not only paid by the Italians",false,it,Final Answer: Mostly True,mostly true,False,False
Publication on social networks points out that in social security is in ......,mostly true,pt,Final Answer: Half True,half true,False,False
"Did you know that, in Brasilia alone, there are 40,000 registered fishermen receiving a thief?(image)",false,pt,Final Answer: False,false,True,False
"(Doria) was violently criticized by an advertisement of Brazilian tourism with women on the beach, clearly encouraging sex tourism",half true,pt,Final Answer: Mostly True,mostly true,False,False
"I built 3,000 new vacancies in the prison system in these four years",mostly true,pt,Final Answer: Mostly True,mostly true,True,False
[Illegal deforestation] rose from 2012 around 37%,mostly true,pt,Final Answer: Half True,half true,False,False
The average [of retirements in the INSS] is R $ 1.9 thousand,half true,pt,Final Answer: Mostly True,mostly true,False,False
"The removal of ""emergency use"" by FDA expands the treatment with hydroxychloroquine in the USA",false,pt,Final Answer: False,false,True,False
"""The state deputy has $ 40,000 to sponsor his mandate""",true,pt,Final Answer: Half True,half true,False,False
The 9th Children's LGBT Seminar had ended.I repeat: 9th LGBT Children's Seminar,false,pt,Final Answer: False,false,True,False
"A new ""meme"" focused on the current ......",false,pt,Final Answer: Half True,half true,False,False
"The government has set aside 2 billion to be used to cover greater deficit, but Italians have not yet realized that it will be 2 billion cuts to businesses, transport and universities, starting from next July, when commission will make a cutting to the Italian public accounts",mostly true,it,Final Answer: Mostly True,mostly true,True,False
"“If we look at the case of the city of São Paulo, epicenter of the epidemic in Brazil, we will have the following table: between March and May 2019 there were 7106 deaths from respiratory causes in the municipality;In this period of 2020, 8185 deaths were computed by the same causes.The difference is just over a thousand dead ”",false,pt,Final Answer: Half True,half true,False,False
Are you serious?At the end of the procedure does the needle have the protector?I saw this?And where the cotton?It seems more like a pink dictator's scam,false,pt,Final Answer: Mostly False,mostly false,False,False
I didn't even know he [Joesley] was being investigated,half true,pt,Final Answer: Half True,half true,True,False
In response to the polygraph's fact-chiefs on the Profess ......,true,pt,Final Answer: False,false,False,False
This vinegar when hitting your throat will start killing coronavirus in your throat.And the garlic will enter your bloodstream and prevent you from shortness.,false,pt,Final Answer: False,false,True,False
"The left that 'worries' with the death of a child, victim of stray bullet, is the same that promotes abortion tea!",false,pt,Final Answer: Mostly False,mostly false,False,False
After 95 (...) came this very generous proposal of the 100%,false,pt,Final Answer: Half True,half true,False,False
"“Victory, a capital the size of Christmas”",false,pt,Final Answer: False,false,True,False
[Energy import] does not represent more than 8% of our country's demand,half true,es,Final Answer: Half True,half true,True,False
"""Next year it would end with six points less than GDP per capita than in 2015""",true,es,Final Answer: Half True,half true,False,False
We are the country that preserves the environment the most,false,pt,Final Answer: Mostly False,mostly false,False,False
Publication on the social network Facebook indicates that Portugal has 10 million ......,false,pt,Final Answer: Half True,half true,False,False
Do you know what is the investment of the state of Rio de Janeiro (...) in intelligence this year?(...) R $ 283,true,pt,Final Answer: Half True,half true,False,False
The work of the future: Di Maio uses questionable figures,half true,it,Final Answer: Mostly True,mostly true,False,False
"There are 1,500 guards (approved in contests, but not called)",true,pt,Final Answer: False,false,False,False
"“In 2009 the H1N1 flu killed a lot more people than Covid19 and your Lula administration did not give you 10 cents.And more the rotten media was silently silent did not speak of isolation, or anything ”",false,pt,Final Answer: Mostly False,mostly false,False,False
"Creation of an external corregedoria, outside the structure of the Public Security Bureau",false,pt,Final Answer: Mostly True,mostly true,False,False
We are (...) with record of unemployment,false,pt,Final Answer: Half True,half true,False,False
The program will benefit 4 million children between 0 and 3 years [until the end of 2018],false,pt,Final Answer: False,false,True,False
A debt is inadmissible - including banks and large companies (...) - [with] the city of São Paulo that is around R $ 130 million,false,pt,Final Answer: Half True,half true,False,False
"For 56 years, a violent confrontation between the RDA police forces, and ......",true,pt,Final Answer: False,false,False,False
(...) Our expectation is that [the membranes and tailings containment curtains installed in Pará de Minas] is enough to contain this tailings and not allow any problem for the river water capture [Paraopeba],false,pt,Final Answer: Half True,half true,False,False
"""In no country in the world a government is governed with an opposition budget""",half true,es,Final Answer: True,true,False,False
"“Extra network we are donating products.To help with the Pandemia we in the Extra Group we are donating more than 15 million reais in products.We are together in this crisis and we will go out together, we have basic basket bags, among various products mark someone who needs it.[...] Interested comments ‘OK’ and we will contact you ”",false,pt,Final Answer: Half True,half true,False,False
"BNDES is available (...) to redirect the resources already approved to the building's reconstruction efforts and, as possible, to restore the collection",mostly true,pt,Final Answer: Mostly True,mostly true,True,False
With the word the federal judge Marcelo Bretas da Lava Jato Rio de Janeiro.,false,pt,Final Answer: False,false,True,False
"""The mechanism will have a bias towards those who have less""",false,es,Final Answer: Mostly True,mostly true,False,False
"In 2013, the agreement between the petista government and the Cuban dictatorship brought to Brazil 10,000 doctors",half true,pt,Final Answer: Mostly True,mostly true,False,False
2018-11-03T14: 18: 33Z,false,pt,Final Answer: False,false,True,False
"Federal Deputy of Psol Talíria Petrone (...) stated in a session in the House of Representatives that 'police officers do no more than obligation to die in combat against organized crime, as they are paid to die'",false,pt,Final Answer: Mostly False,mostly false,False,False
Brasilia (...) has police compensation paid by the federal government,true,pt,Final Answer: True,true,True,False
Gentiloni inaccurate on industrial production and exports of Italy,half true,it,Final Answer: Half True,half true,True,False
"In a publication on social networks it is claimed that ""employees respond ......",false,pt,Final Answer: Half True,half true,False,False
"""[Between 2010 and 2013] the amount invested in education and health in Brazil was 212 times more than the amount invested in the stadiums""",true,es,Final Answer: True,true,True,False
A message is being widespread in social networks ......,false,pt,Final Answer: Half True,half true,False,False
An article on a supposed vaccine co ......,mostly true,pt,Final Answer: Half True,half true,False,False
"Good morning, this bacteria was transmitted by the dog's saliva, look at the danger that runs when you let the dog lick your mouth",false,pt,Final Answer: Mostly True,mostly true,False,False
"‌ ‌ “When we arrived in December we found a languid central bank, without reservations, empty” ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌",false,es,Final Answer: Half True,half true,False,False
"""152 thousand registered jobs from the private sector were lost""",true,es,Final Answer: Half True,half true,False,False
"In publication on Twitter, the government's intention to create 60 ......",half true,pt,Final Answer: Half True,half true,True,False
