claim,label,language,output,final_answer,correct,inconclusive
"Wszystko się rozpoczęło w 2011 r. od orzeczenia Trybunału Konstytucyjnego, który to rejestrując symbole NOP–u, między innymi krzyż celtycki czy, przepraszam, to było „Zakaz pedałowania”, nie stwierdził żadnych naruszeń z punktu widzenia konstytucyjnego, potem sąd musiał to zarejestrować.",half true,pl,Ostateczna odpowiedź: Przeważnie fałsz.,,False,True
Połowa budżetu to jest z VAT-u.,false,pl,Ostateczna odpowiedź: Fałsz.,,False,True
„Srbija je danas dalja od EU nego što je bila pre dve godine.“,false,sr,Коначан одговор: Углавном лаж.,mostly false,False,False
“Građani su za njega glasali u poslednja četiri kruga izbora i svaki put je dobijao sve više. I on i Srpska napredna stranka.”,true,sr,Коначан одговор: Углавном истина,true,True,False
„U izvođenju radova (na Severnom kraku Koridora 10) se prati dogovorena dinamika.“,half true,sr,Коначан одговор: Углавном истина,true,False,False
"Gdy jeszcze byłem radnym miasta domagałem się, by przed strefą płatnego parkowania powstały bezpłatne parkingi.",true,pl,Ostateczna odpowiedź: Prawda,true,True,False
"“Šest meseci u Beogradu, rekao bih gotovo u Srbiji, nije bilo mafijaškog ubistva.”",mostly true,sr,Коначан одговор: Углавном лаж.,mostly false,False,False
"Dość powiedzieć, że nasz rating jest cały czas wyższy niż rating Włoch, bardzo potężnego państwa zachodnioeuropejskiego, jest na poziomie dokładnie takim jak Hiszpania.",half true,pl,Ostateczna odpowiedź: W połowie prawda,true,False,False
В Китае миллионы заразившихся коронавирусом,false,ru,Окончательный ответ: В основном правда.,true,False,False
"Białoruś jest krajem, w którym wciąż w więzieniu znajduje się jeden z kandydatów w wyborach prezydenckich sprzed pięciu lat, Mikoła Statkiewicz",true,pl,Ostateczna odpowiedź: Przeważnie prawda.,true,True,False
"„Srbija je pre tri godine bila pred bankrotstvom, a danas ima suficit u budžetu, rast ekonomije znatno veći od evropskog proseka i Srbija je pokazala da ume da pobeđuje. I to ne samo u košarci i vaterpolu, već i u ekonomiji i politici.“",false,sr,Коначан одговор: Углавном истина.,true,False,False
W czasach stanu wojennego prawie 800 tys. Polaków opuściło Polskę.,false,pl,Ostateczna odpowiedź: Przeważnie prawda.,true,False,False
Германская комиссия – коронавирус – глобальная ложная тревога,false,ru,Окончательный ответ: Ложь.,false,True,False
"“Samo ove godine upisano je 23.000 dece u vrtiće, 12.000 u državnim, a 11.000 u privatnim vrtićima.”",mostly false,sr,Коначан одговор: Полуистина,true,False,False
„Resorno ministarstvo će ove godine povećati direktna davanja poljoprivrednim proizvodačima sa 12.000 na 14.000 dinara po hektaru zasejanih ratarskih kultura.“,mostly false,sr,Коначан одговор: Углавном истина,true,False,False
Казахстан — лидер в Центральной Азии по незаконному выводу капитала в оффшоры,half true,ru,Окончательный ответ: В основном правда.,true,False,False
"“Posle 16 godina vladavine DS, imamo 10.000 ljudi koji idu u narodne kuhinje.”",mostly true,sr,Коначан одговор: Полуистина,true,False,False
"„Moramo da predočimo stranim investitorima da su investicioni potencijali takvi da je profit koji se ostvaruje ovde, zbog poreske politike, finansijske stabilnosti, radne snage i njenog kvaliteta, veći nego u zemljama u okruženju.“",half true,sr,Коначан одговор: Полуистина,true,False,False
"„Kada sam preuzeo vladu od tada su samo dve zemlje priznale nezavisnost Kosova. To su Antigva i Barbuda i Togo, ako se ne varam. Samo te dve zemlje, sve ostalo sam nasledio.“",mostly true,sr,Коначан одговор: Полуистина,true,False,False
"Inną kwotę świadczeń otrzymują opiekunowie dorosłych niepełnosprawnych, a inną opiekunowie dzieci niepełnosprawnych. Ta różnica jest bardzo duża, bo w przypadku dzieci jest to 1477 zł, a w przypadku dorosłych 520 zł i to tylko dla osób najmniej zarabiających. TK orzekł o niekonstytucyjnosci tego rozwiązania w 2014 roku.",true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,True,False
"„Država ne želi da idete ranije u penziju, država želi da radite pun radni vek. I zato ako odete ranije u penziju, kao i u većini zemalja u svetu, plaćate određeno umanjenje te penzije. Takozvane penale. Ranije je to bilo doživotno, a sada kažemo, pošto imamo više novca, pošto hoćemo da se zahvalimo penzionerima,kada ispunite starosni uslov, a to je 65 godina, država smatra da niste više ništa dužni i da su penali za vas stvar prošlosti.”",mostly true,sr,Коначан одговор: Углавном истина,true,False,False
"U Srbiji 90 odsto đaka posle srednje škole upisuje fakultet, a poznato je da u fabrikama nedostaju majstori.",mostly true,sr,Коначан одговор: Полуистина,true,False,False
Krakowiacy żyją najdłużej w całej Polsce.,false,pl,Ostateczna odpowiedź: Fałsz.,,False,True
"„Odgovorno tvrdim ispred Ministarstva poljoprivrede da će ovogodišnji rod suncokreta biti između 300 i 320 hiljada tona, što je dovoljno za oko 130.000 tona jestivog ulja.“",true,sr,Коначан одговор: Углавном истина,true,True,False
"Artykuł 15 traktatu Unii Europejskiej stanowi wprost, że Rada Europejska wybiera swojego przewodniczącego określoną większością na okres 2,5 roku i mandat przewodniczącego jest jednokrotnie odnawiany, odnawialny i w przypadku przeszkody lub poważnego uchybienia Rada Europejska może postanowić inaczej. Czyli jakby mamy do czynienia z pewnym automatem, ten mandat przewodniczącego Rady jest po prostu odnawialny.",half true,pl,Ostateczna odpowiedź: Przeważnie prawda.,true,False,False
ВОЗ объявила пандемию коронавируса COVID-19,true,ru,Окончательный ответ: Правда,true,True,False
"„Verujem da će sve to da bude uspešno i da će Srbija, praktično, u ovoj godini zaista imati onaj procenat privrednog rasta, kako su rekli i MMF i Svetska banka. Verujte, Srbija je jedina zemlja u Evropi sa rastom. Dakle, pogledajte zemlje oko nas.“",false,sr,Коначан одговор: Углавном истина.,true,False,False
„Kurs dinara ostaće stabilan do kraja godine.“,mostly false,sr,Коначан одговор: Полуистина,true,False,False
"Японский профессор, лауреат нобелевской премии, Тасуку Хондзё заявил о том, что коронавирус создан искусственным путём в Китае",false,ru,Окончательный ответ: Ложь.,false,True,False
"Co do konstytucyjności ustawy o KRS-ie, to po pierwsze w 2006 roku Trybunał Konstytucyjny orzekł, że właśnie tę kadencję można skrócić.",half true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,False,False
„Bio sam predsednik PKS i izborom na javnu funkciju sam dobio rešenje o mirovanju radnog odnosa sa pravom i obavezom da se po prestanku funkcije javim na rad u PKS…Apsolutno sam sve uradio po zakonu i nikakvog sukoba interesa nema.“,true,sr,Коначан одговор: Углавном истина,true,True,False
"По имеющимся оценкам, около 75% территории страны подвержены повышенному риску экологической дестабилизации",half true,ru,Окончательный ответ: Наполовину правда.,true,False,False
Билл Гейтс задержан как создатель коронавируса,false,ru,Окончательный ответ: Ложь.,false,True,False
"„Srbija je otvoreno, demokratsko društvo, u kojem ekstremne grupacije ne mogu da prođu.“",mostly false,sr,Коначан одговор: Углавном лаж.,mostly false,True,False
"„Tvrdim da penzije neće padati, već će one rasti, u skladu sa rastom zarada.“",mostly false,sr,Коначан одговор: Углавном истина,true,False,False
80 proc. poznaniaków to wierzący katolicy.,true,pl,Ostateczna odpowiedź: Przeważnie prawda.,true,True,False
"“Procentualno, dajemo za socijalu više nego bilo koja druga zemlja.“",mostly false,sr,Коначан одговор: Углавном истина.,true,False,False
Айсултан Назарбаев обвиняется в нападении на полицейского,true,ru,Окончательный ответ: В основном правда.,true,True,False
"„Vidite, Crna Gora je otvorila dosta više poglavlja, ali je zatvorila isto koliko i mi.“",half true,sr,Коначан одговор: Полуистина,true,False,False
Чеснок помогает при коронавирусе,half true,ru,Окончательный ответ: Ложь.,false,False,False
W marcu był kolejny spadek bezrobocia.,half true,pl,Ostateczna odpowiedź: Fałsz.,,False,True
„Svetska ekonomska kriza neće uticati na zaposlenost u Srbiji. Neće biti talasa otpuštanja…“,false,sr,Коначан одговор: Полуистина,true,False,False
„Izveštaj Evropske komisije o napretku Srbije u evropskim integracijama dokazuje ogroman napredak parlamenta i to da je skupština institucija koja je dorasla evropskom zadatku.“,mostly false,sr,Коначан одговор: Углавном истина,true,False,False
Эрдоган запретил показ фильма «Борат 2» по всей Турции,false,ru,Окончательный ответ: Ложь.,false,True,False
"„Jedna smo od retkih sredina gde su za kratko vreme otvorene tri nove fabrike, a ove godine očekujemo još 200 novih radnih mesta.“",true,sr,Коначан одговор: Углавном истина,true,True,False
Антибиотики вылечивают от коронавируса,false,ru,Окончательный ответ: Ложь.,false,True,False
213 профессии запрещены для женщин в Казахстане,mostly true,ru,Окончательный ответ: В основном ложь.,mostly false,False,False
В Казахстане отменили смертную казнь,mostly true,ru,Окончательный ответ: В основном правда.,true,False,False
"Огромные государственные инвестиции планируется направить на строительство оптово-распределительных центров. Однако эффект будет не скорым и вызывает вопросы, поскольку планируется введение их в эксплуатацию до конца 2022 года",half true,ru,Окончательный ответ: В основном правда,true,False,False
Ни одна из вакцин не является абсолютно безопасной,half true,ru,Окончательный ответ: В основном правда.,true,False,False
"„Srbija je izašla iz recesije, jer je rast bruto domaćeg proizvoda (BDP) u prvom tromesečju ove godine bio za jedan odsto veći nego u istom periodu 2009.“",mostly false,sr,Коначан одговор: Углавном истина,true,False,False
Том Хэнкс и его супруга Рита Уилсон заразились коронавирусом,true,ru,Окончательный ответ: В основном правда.,true,True,False
„Ja sam nevin i izjave svih optuženih govore u prilog tome.“,true,sr,Коначан одговор: Полуистина,true,True,False
"“(Porodiljska prava) Ona su kod nas veća, izraženija i bolja nego u Nemačkoj. Tamo posle tri meseca ili šest meseci morate na posao, ovde možete i dve godine da ne idete na posao.“",half true,sr,Коначан одговор: Полуистина,true,False,False
В этом году было возбуждено 550 уголовных дел по насилию над детьми,true,ru,Окончательный ответ: Не могу оценить правдивость утверждения без дополнительных данных или контекста.,,False,True
„Vodimo ozbiljne pregovore o pokretanju proizvodnje u civilnom delu kompanije Sloboda. Za investiranje je zainteresovana firma FOX.“,half true,sr,Коначан одговор: Углавном истина,true,False,False
Już ponad 10 procentowo zwiększyliśmy nasze zadłużenie (w czasie pandemii COVID-19 – przyp. Demagog),true,pl,Ostateczna odpowiedź: Prawda,true,True,False
22 kraje w Unii Europejskiej posyłają 6-latki do szkoły.,half true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,False,False
"„Kako su oni (u Nišu) pravili budžete svih prethodnih 25 godina, 30 godina? Tako što vam kažu, imaćemo prihode, kojih u stvari nema, prihodi precenjeni za 46,4 odsto. Precenjeni prihodi, a onda na tako precenjene prihode, naduvaju rashode, stvore sebi nemoguće obaveze koje su još veće od toga, jer uvek računaju da imaju određeni deficit i onda dođete do minusa u kasi koji dostižu ponekad i 50 miliona evra.“",mostly true,sr,Коначан одговор: Полуистина,true,False,False
"“Na terenu ima dosta problema i zloupotreba po pitanju zakupa državnog poljoprivrednog zemljišta. Ta pitanja su u nadležnosti lokalnih samouprava i zalažem se da ministarstvo dobije nadležnost da izdaje makar trećinu tih dozvola, kao što je to na primer slučaj u Mađarskoj, da ne bi dolazilo do zloupotreba.”",mostly false,sr,Коначан одговор: Углавном истина,true,False,False
В 2017 году благодаря депутатскому корпусу впервые на законодательном уровне была введена практика выплаты гонораров авторам за общественно значимую литературу. Подобному опыту нет аналогов в других странах мира,true,ru,Окончательный ответ: В основном правда.,true,True,False
"„U prošlom mandatu opozicija je predsedavala sa oko polovinom ukupnog broja skupštinskih odbora. Važno je reći da je u tom mandatu opozicija vodila izuzetno važne odbore kao što su Administrativni odbor, Odbor za odbranu i bezbednost, Odbor za finansije, lokalnu samoupravu.“",half true,sr,Коначан одговор: Углавном истина,true,False,False
„Statistika pokazuje da rat države protiv nasilja u sportu daje rezultate. Od primene novog zakona nasilje je opalo za 26 odsto u odnosu na isti period prošle godine.“,half true,sr,Коначан одговор: Углавном истина,true,False,False
"„Želim da čestitam svim drugima na korektnoj i fer kampanji. Mislim da je bila najmirnija, najčistija i najbolja kampanja do sada. Od svih.”",false,sr,Коначан одговор: Полуистина,true,False,False
12% преступлений в Казахстане приходится на женщин,true,ru,Окончательный ответ: Наполовину правда.,true,True,False
"“Od 2012. godine do danas, uspeli smo da prepolovimo trgovinski deficit koji imamo sa EU.“",mostly true,sr,Коначан одговор: Углавном истина,true,False,False
"„Ne treba zaboraviti da je Srbija pre četiri dana proglašena za zemlju lidera jugoistočne Evrope u privlačenju stranih direktnih investicija, 2,56 milijardi dolara jeste priliv SDI, više nego bilo ko u regionu.“",half true,sr,Коначан одговор: Углавном истина,true,False,False
"W tej chwili mamy taką sytuację, że Państwowa Inspekcja Pracy każdą kontrolę musi zapowiedzieć.",false,pl,Ostateczna odpowiedź: Fałsz.,,False,True
"W tej sprawie jest wielkie kłamstwo i manipulacja, szerzone przez posłów PO. Byłem ministrem w Kancelarii Prezydenta. Gdy ustawa przychodzi do prezydenta z Sejmu, prezydent może podjąć trzy decyzje: podpisać jeśli się zgadza, może wystąpić z wetem, a jeżeli stwierdzi, że jest sprzeczna z Konstytucją, ma obowiązek skierować ją do TK. Realizacją tego przepisu jest skierowanie ustawy do Trybunału.",true,pl,Ostateczna odpowiedź: Prawda,true,True,False
"„U prvim mesecima 2011. godine imamo odlične pokazatelje izvoza poljoprivrednih proizvoda iz Srbije, koji je za 40 odsto veći nego prošle godine.“",true,sr,Коначан одговор: Полуистина,true,True,False
„Pripadnici LGBT-populacije imaju mogućnost da ostvaruju svoje pravo garantovano zakonom i Ustavom…kao i da niko od njih ne može biti ograničavan u ostvarivanju prava.“,half true,sr,Коначан одговор: Углавном истина,true,False,False
"„U prvih pet meseci imali smo deficit od 25 milijardi dinara umesto planiranih 90 milijardi, što je tri i po puta manje od onoga čime bi MMF bio zadovoljan.“",mostly true,sr,Коначан одговор: Углавном истина,true,False,False
"„Imamo značajan pad industrijske proizvodnje, a prvi put posle 16 meseci i pad bruto društvenog proizvoda.“",half true,sr,Коначан одговор: Углавном истина,true,False,False
Барсучий жир помогает от пневмонии,false,ru,Окончательный ответ: Ложь.,false,True,False
"Są już województwa takie jak na przykład województwo lubuskie, w którym w styczniu nastąpił 10% wzrost urodzeń.",true,pl,Ostateczna odpowiedź: Fałsz.,,False,True
"„Ima više faktora za mirovanje cena hrane, posebno niska kupovna moć i, rekao bih, realan i racionalni odnos građana prema ukupnim troškovima, pa i troškovima hrane.“",false,sr,Коначан одговор: Углавном истина,true,False,False
„Vanredno povećanje penzija 2008. godine od 10 odsto obezbedilo je sigurnost najstarijoj populaciji i pre nadolazeće krize.“,mostly false,sr,Коначан одговор: Углавном истина,true,False,False
"Astronomiczne zadłużenie (miasta) wynosi 1,48 miliarda złotych.",true,pl,Ostateczna odpowiedź: W połowie prawda,true,True,False
„Činjenica jeste da je Srbija druga vojna sila u celom regionu. Ispred nas je samo dvadesetomilionska Rumunija.“,half true,sr,Коначан одговор: Полуистина,true,False,False
Ponad czterysta z ośmiuset kilkunastu posterunków policji zostało za czasów Platformy Obywatelskiej zlikwidowane.,true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,True,False
Американцы/граждане США подали в суд на Китай из-за коронавируса,true,ru,Окончательный ответ: В основном правда.,true,True,False
„Trenutno ne postoje šanse da neki IT gigant poput ‘Gugla’ dođe u Srbiju.“,mostly false,sr,Коначан одговор: Углавном лаж.,mostly false,True,False
У Казахстана вообще нет никакого опыта по выпуску вакцин,false,ru,Окончательный ответ: В основном ложь.,mostly false,False,False
"”Ali ako vam kažem da je u protekle dve godine potpisano 35 ugovora o podsticajima i da je otvoreno skoro 19.000 radnih mesta, hoćete li mi reći da je posao za tih 19.000 radnika beznačajan?”",false,sr,Konačan odgovor: Uglavnom istina,,False,True
„Trenutno se radi na popisu državne imovine.,mostly false,sr,Коначан одговор: Углавном истина,true,False,False
„Srbija će u spoljnotrgovinskoj razmeni poljoprivrednih proizvoda ove (2010.) godine ostvariti suficit veći od milijardu evra što je najbolji rezultat u njenoj istoriji“,half true,sr,Коначан одговор: Углавном истина,true,False,False
„‘Premeštanje’ zatvora…planirano je za narednu godinu i to na lokaciju koja je van Beograda.“,false,sr,Коначан одговор: Углавном истина,true,False,False
"Сейчас мы отмечаем феминизацию профессии учителя. 81% всех работающих педагогов – это у нас женщины, и только 19% - мужчины. В школах у нас работает всего 60 тыс учителей мужчин, и то, вы знаете, это в основном директора, трудовики, учителя физкультуры",true,ru,Окончательный ответ: В основном правда.,true,True,False
"(…) wtedy [podczas budowy stadionu Legii, ITI – przy. red.] była to prywatna spółka, którą dofinansowano [ze środków miejskich – przy. red.] kwotą pół miliarda złotych.",half true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,False,False
"„Ako pričate o medijima, imate zemlje u EU gde imate deset puta manje transparentnosti i slobode nego kod nas.“",mostly false,sr,Коначан одговор: Углавном истина.,true,False,False
W programie wyborczym Nowoczesnej nie ma nawet pół słowa o niepełnosprawnych. To jest coś strasznego i brzydzę się takimi politykami.,false,pl,Ostateczna odpowiedź: W połowie prawda,true,False,False
„Resor ministra ekonomije Mlađana Dinkića je imao loše rezultate.“,half true,sr,Коначан одговор: Полуистина,true,False,False
"„Pa gde su sad ti kritičari koji su pričali da fontana preliva. Pa svaka fontana u svetu je prelivala, ima kompenzacioni bazen i pumpe koje vraćaju vodu. Nek odu u Madrid da pogledaju kakve su tamo fontane. Oni su bili protiv da se skloni Dimitrije Tucović, a ne znaju ni ko je on, pa im sad smeta fontana, pa jarbol.“",mostly true,sr,Коначан одговор: Полуистина,true,False,False
"„Banjaluka je glavni grad međunarodno priznatog entiteta nastalog kao posledica Dejtonskog sporazuma, dok je Novi Pazar samo jedan od gradova u Srbiji koji nema ni međunarodno priznanje, niti predstavlja entiet, niti se na bilo koji drugi način može izdvojiti od bilo kojeg drugog grada u Srbiji.“",false,sr,Коначан одговор: Углавном истина,true,False,False
Доля новых частных организации от общего количества открытых 93%,true,ru,Окончательный ответ: Наполовину правда.,true,True,False
„U Srbiji su gotovo iskorenjeni ekstremni vidovi siromaštva i smanjena je stopa rizika od siromaštva.“,mostly false,sr,Коначан одговор: Полуистина,true,False,False
Второй волны пандемии может не быть,mostly true,ru,Окончательный ответ: Наполовину правда.,true,False,False
"„Nemam nikakav dokument o tom pečatu. Ne znam kako mogu da pričaju o prijavi, kada nemaju nikakvih osnova da me tuže, taj pečat ne postoji više.“",false,sr,Коначан одговор: Полуистина,true,False,False
На сегодняшний день в стране функционируют 105 объектов возобновляемых источников энергии.,true,ru,Окончательный ответ: Не могу оценить правдивость утверждения без актуальной информации о количестве объектов возобновляемых источников энергии в стране на сегодняшний день.,,False,True
"„Iznos koji je isplaćen porodici Stajnhauer biće refundiran sredstvima koja će biti oduzeta od kriminalaca, shodno odredbama Zakona o oduzimanju imovine stečene izvršenjem krivičnog dela. Na taj način teret naknade štete neće snositi građani Srbije već kriminalci, a vrednost imovine koja je privremeno oduzeta već je daleko viša od pomenutog iznosa.“",mostly false,sr,Коначан одговор: Углавном истина,true,False,False
"Китай закрыл свой последний временный госпиталь, в связи с малым количеством новых случаев заражения",true,ru,Окончательный ответ: В основном правда.,true,True,False
"Choćby w Zakładzie Wodociągów i Kanalizacji. Tam, pani redaktor, zarząd jest tak niewyobrażalnie rozrośnięty, że na pensje co miesiąc przeznaczane są kolosalne pieniądze. Prezes i wieloosobowy zarząd kosztują łodzian co miesiąc ponad sto tysięcy złotych! Sam prezes zarabia jakieś 25 tysięcy.",false,pl,Ostateczna odpowiedź: Przeważnie prawda,true,False,False
„U 2010. godini strane investicije biće veće nego u ovoj (2009.) godini.“,mostly false,sr,Коначан одговор: Полуистина,true,False,False
"„Što se tiče održavanja (Belog dvora), troškovi bi postojali i da je prazan.“",mostly true,sr,Коначан одговор: Углавном истина,true,False,False
Прививка от ВПЧ вызывает бесплодие,false,ru,Окончательный ответ: Ложь.,false,True,False
„Neopravdano je napravljena razlika u pogledu uslova za konstituisanje Nacionalnog saveta bošnjačke nacionalne manjine u odnosu na nacionalne savete drugih nacionalnih manjina.“,true,sr,Коначан одговор: Углавном истина,true,True,False
В Китае за 2 дня построили больницу для зараженных коронавирусом,half true,ru,Окончательный ответ: В основном правда.,true,False,False
Хорошие новости о коронавирусе,half true,ru,Окончательный ответ: В основном правда.,true,False,False
"Kada bi Srbija ovog trenutka vratila ukupnu imovinu koja je građanima nacionalizovana, to bi našu državu koštalo oko 200 milijardi evra, što je veliki problem. Srbija nema 200 milijardi evra.",mostly false,sr,Коначан одговор: Полуистина.,true,False,False
"„Onaj za koga glasa Srbija, a glasa za Aleksandra Vučića u nezapamćenom broju glasova, on ima pravo da odlučuje o tome ko će biti u nekoj budućoj rekonstrukciji Vlade ili neće.“",false,sr,Коначан одговор: Углавном истина,true,False,False
"Ostatnie badania w Słupsku wskazywały, że 88% chce go (Biedronia – przyp. red.) na następną kadencję.",half true,pl,Ostateczna odpowiedź: Fałsz.,,False,True
Во время теста на коронавирус людям разрывают мембрану между носом и мозгом,false,ru,Окончательный ответ: Ложь.,false,True,False
Антарктида озеленяется / Антарктида начала зеленеть,true,ru,Окончательный ответ: В основном правда.,true,True,False
"Konwencja stambulska mówi o religii, jako przyczynie przemocy wobec kobiet.",half true,pl,Ostateczna odpowiedź: Fałsz.,,False,True
Изнасилованные европейки извиняются перед мигрантами,false,ru,Окончательный ответ: Ложь.,false,True,False
"Сегодня основу генерирующих мощностей (около 70%) составляют угольные электростанции, которые по своим технологическим характеристикам не могут обеспечить необходимый уровень маневренных мощностей. Только 12% от общей генерации приходится на маневренные источники — газотурбинные электростанции и гидроэлектростанции.",half true,ru,Окончательный ответ: Наполовину правда.,true,False,False
За январь-июль объем реализации продовольственных товаров в розничной торговле достиг 2 трлн 158 млрд тенге,true,ru,Окончательный ответ: В основном правда.,true,True,False
„Zvanični podaci kažu da je samo za prva tri meseca u zemlju ušlo nešto više od 600 miliona dolara investicija.“,false,sr,Коначан одговор: Углавном истина,true,False,False
"Zgodnie z prawem międzynarodowym Syryjczycy, którzy są uciekinierami czy Irakijczycy z Iraku Północnego, którzy uciekają z obszarów wojennych nabywają status uchodźcy uciekając do pierwszego bezpiecznego kraju sąsiedniego.",false,pl,Ostateczna odpowiedź: Przeważnie prawda.,true,False,False
Расчетно-финансовый центр заключает с инвестором договоры купли-продажи электроэнергии от возобновляемых источников энергии сроком на 15 лет.,true,ru,Окончательный ответ: В основном правда.,true,True,False
"Сумах помогает от коронавируса. Если пить воду, смешав с небольшим количеством сумаха, с разрешения Аллаха, человек который заболел — вылечится",false,ru,Окончательный ответ: Ложь.,false,True,False
"Если пациент находится на ИВЛ больше шести дней, то шансы его вернуться к жизни без ИВЛ, близки к нулю. 88 процентов умирают. Потому что вентиляция не помогает дышать, она не снабжает организм кислородом",half true,ru,Окончательный ответ: В основном ложь.,mostly false,False,False
"Mamy najniższą kwotę wolną od podatku w Europie. My proponujemy podwyższenie jej do 30 tysięcy, tak, żeby dochód do 4000 złotych miesięcznie w ogóle nie był opodatkowany.",true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,True,False
wywalczyliśmy w pierwszych wyborach sto tysięcy wyborców (…) w drugich ten wynik podwoiliśmy. Chcielibyśmy żeby Marian Kowalski znów rozszerzył nasze grono wyborców.,false,pl,Ostateczna odpowiedź: W połowie prawda,true,False,False
Na sędziów w stanie spoczynku idą pełne składki ZUS z budżetu państwa.,half true,pl,Ostateczna odpowiedź: Prawda,true,False,False
"W porównaniu do poprzedniego roku wzrost dochodów podatkowych wyniósł aż 17,9 mld zł.",true,pl,Ostateczna odpowiedź: W połowie prawda,true,True,False
"Naša struja je ubedljivo najjeftinija u Evropi, 30 odsto je jeftinija nego što imaju zemlje koje imaju najjeftiniju struju u regionu.",mostly true,sr,Коначан одговор: Полуистина,true,False,False
Иностранцам продлят сроки пребывания в Казахстане в связи с коронавирусом,true,ru,Окончательный ответ: В основном правда.,true,True,False
ООН выпустила директиву об обучении гомосексуализму детей с 5 лет,false,ru,Окончательный ответ: Ложь.,false,True,False
"„Orden Svetog Aleksandra Nevskog, kojeg su dobili Njegoš i drugi velikani, prestao je da se dodeljuje 1917. Orden Aleksandra Nevskog, koji je dobio (predsednik) Aleksandar Vučić, je vredan pažnje, ali nema istu težinu. Pre dve godine ga je dobio i Bogoljub Karić. Koristim priliku da čestitam obojici.“",half true,sr,Коначан одговор: Углавном истина,true,False,False
"Pani poseł mówiła, że suma środków zgromadzonych na rezerwie [ogólnej budżetu państwa] jakoś kosmicznie wzrosła. Ona wzrosła o mniej więcej 15%–20% (…) w stosunku do zeszłego roku. Dzisiaj ta suma wynosi ok. 250 mln zł.",false,pl,Ostateczna odpowiedź: Przeważnie prawda,true,False,False
„Inflacija će u Srbiji do kraja godine (2012.) biti oko 12 odsto.“,true,sr,Коначан одговор: Лаж.,false,False,False
"Problem polega na tym, że wszystkie sprawy są zaskarżone w sądzie. (…) Sąd miał się w tych sprawach wypowiedzieć w czerwcu. Tylko Patryk Jaki zakwestionował wszystkie składy sędziowskie.",half true,pl,Ostateczna odpowiedź: W połowie prawda,true,False,False
"„Mnogo ulažemo u vojsku, proporcionalno našem BDP-u. Danas je samo devet NATO zemalja ispred nas po ulaganju u vojsku.“",true,sr,Коначан одговор: Углавном истина,true,True,False
"180 mln na internet i sprzęt dla uczniów i dla nauczycieli to środki z dotychczasowego POPC, które postanowiliśmy w porozumieniu z KE przeznaczyć na nowy cel. UE nie przekazała żadnych nowych środków, nawet 1€ na walkę z Covid-19 w PL.",half true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,False,False
“Postoji samo jedna privatna TV koja podržava rad Vlade. To je Pink i oni imaju sva prava na to.“,half true,sr,Коначан одговор: Полуистина,true,False,False
"Ja tylko przypomnę, kto sprywatyzował w Łodzi elektrociepłownię. SLD w 2004-5 roku.",true,pl,Ostateczna odpowiedź: Prawda,true,True,False
Участившиеся ошибки Zoom могут представлять угрозу для Казахстана,half true,ru,Окончательный ответ: В основном правда.,true,False,False
"“Naš stav se oslanja na dva principa. Prvi je da Srbija poštuje teritorijalni integritet svake države članice UN, a tako i Ukrajine. Drugi je da Srbija ne može uvesti sankcije Rusiji, jer Rusija nikada nije uvela sankcije Srbiji.”",false,sr,Коначан одговор: Полуистина,true,False,False
"”Ono što piše u ugovoru, ono što sam vam ja rekao i ono što je rekao gospodin Giom – u ovoj fabrici će u narednih nekoliko godina biti zaposleno 1370 radnika”.",false,sr,Коначан одговор: Полуистина,true,False,False
"W roku, kiedy mieliśmy najniższą dzietność, chyba 2002 albo 2003, zaraz za chwilę rząd SLD obniżał urlopy rodzicielskie, urlopy macierzyńskie, z 18 do 16 tygodni.",half true,pl,Ostateczna odpowiedź: Przeważnie fałsz.,,False,True
„Srbija je trenutno najpoželjnija lokacija za nove investicije u čitavoj Srednjoj i Istočnoj Evropi.“,mostly false,sr,Коначан одговор: Углавном истина,true,False,False
"“U protekle četiri godine, kapaciteti u srpskim zatvorima povećani su za 50 odsto, a uslovi za boravak u zatvorima podignuti na viši nivo u skladu sa evropskim standardima.”",half true,sr,Коначан одговор: Углавном истина,true,False,False
"Wrocław zdecydowanie mniej wydaje na walkę ze smogiem niż np. Kraków, a problem mamy obecnie porównywalny.",half true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,False,False
"Strane investicije u Srbiji u prvih 10 meseci ove (2014) godine su bile 1,15 milijardi evra, što je više nego u celoj prošloj (2013) godini.",half true,sr,Коначан одговор: Углавном истина,true,False,False
"Ко всем будут ходить врачи с полицейскими. Отказывайтесь, от любых тестов на вирус",false,ru,Окончательный ответ: Ложь.,false,True,False
Jeden ruch w postaci programu 500+ zredukował biedę wśród dzieci o ponad 90%.,false,pl,Ostateczna odpowiedź: Przeważnie prawda,true,False,False
