claim,label,language,output,final_answer,correct,inconclusive
"ছবিতে দেখা যাচ্ছে, চীনের হামলা থেকে বাঁচতে, সীমান্তে লেবু-কাঁচা মরিচ বাঁধছেন ভারতের প্রতিরক্ষা মন্ত্রী রাজনাথ সিং",mostly false,bn,চূড়ান্ত উত্তর: «মিথ্যা»,,False,True
গুগল ভারতীয় মানচিত্র থেকে নিয়ন্ত্রণ রেখা সরিয়ে দিয়েছে,mostly false,bn,চূড়ান্ত উত্তর: মিথ্যা,,False,True
ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਕੇਂਦਰ ਸਰਕਾਰ ਨੇ ਕੋਰੋਨਾ ਵਾਇਰਸ ਨਾਲ ਸਬੰਧਤ ਕਿਸੇ ਵੀ ਪੋਸਟ ਨੂੰ ਸ਼ੇਅਰ ਕਰਨ ਨੂੰ ਹੁਣ ਸਜ਼ਾ ਯੋਗ ਅਪਰਾਧ ਘੋਸ਼ਿਤ ਕਰ ਦਿੱਤਾ ਗਿਆ ਹੈ ਅਤੇ ਸਿਰਫ ਇੱਕ ਸਰਕਾਰੀ ਏਜੰਸੀ ਹੀ ਕੋਰੋਨਾ 'ਤੇ ਪੋਸਟ ਕਰ ਸਕਦੀ ਹੈ।,false,pa,ਅੰਤਿਮ ਜਵਾਬ: ਝੂਠ,,False,True
সি এ এ -র বিরুদ্ধে প্রতিবাদে ভারতীয় ক্রিকেট দল গুয়াহাটিতে ম্যাচ খেলেনি,false,bn,চূড়ান্ত উত্তর: মিথ্যা,,False,True
এই প্রথম কোনো প্রধাণমন্ত্রী বিশ্বব্যাংক থেকে কোনো টাকা ধার না নিয়েই ৫ বছর দেশ চালালেন,mostly false,bn,চূড়ান্ত উত্তর: মিথ্যা,,False,True
ये वीडियो मध्य प्रदेश में जबलपुर के भेड़ाघाट वॉटरफॉल का है.,mostly false,hi,अंतिम उत्तर: सत्य,,False,True
आर्टिकल 30(A) स्कूलों में गीता पढ़ाने की इजाजत नहीं देता.,mostly false,hi,"भारतीय संविधान में आर्टिकल 30(A) नाम का कोई अनुच्छेद नहीं है। भारतीय संविधान में आर्टिकल 30 है, जो अल्पसंख्यक समुदायों को अपनी पसंद के शैक्षणिक संस्थान स्थापित करने और प्रबंधित करने का अधिकार देता है। इसलिए, यह कथन गलत है।

अंतिम उत्तर: असत्य",,False,True
ਸੋਸ਼ਲ ਮੀਡੀਆ ਤੇ ਆਰਮੀ ਲੈਫਟੀਨੈਂਟ ਜਨਰਲ ਤਰਨਜੀਤ ਸਿੰਘ ਨੂੰ ਲੈ ਕੇ ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਆਰਮੀ ਜਨਰਲ ਤਰਨਜੀਤ ਸਿੰਘ ਨੂੰ ਦੇਸ਼ਧ੍ਰੋਹ ਦੇ ਮਾਮਲੇ ਵਿੱਚ ਗ੍ਰਿਫ਼ਤਾਰ ਕੀਤਾ ਗਿਆ ਹੈ।,false,pa,ਅੰਤਿਮ ਜਵਾਬ: ਝੂਠ,,False,True
मालेगावमध्ये युनानी काढ्याचा वापर केल्याने कोरोनाचे रुग्ण बरे झाले व नवीन एकही रुग्ण आढळलेला नाही,half true,mr,अंतिम उत्तर: असत्य,,False,True
জেরুসালেমের আল-আকসা মসজিদকে রক্ষা করতে ফিলিস্তিনি মেয়েটি সাহসের সাথে ইজরায়েলী নিরাপত্তা বাহিনীর সামনে দাঁড়িয়ে ছিল,mostly false,bn,"এই বক্তব্যটি যাচাই করার জন্য নির্দিষ্ট তথ্য এবং প্রমাণ প্রয়োজন। তবে, ফিলিস্তিনি মেয়েদের ইজরায়েলী নিরাপত্তা বাহিনীর সামনে সাহসের সাথে দাঁড়ানোর ঘটনা বিভিন্ন সময়ে সংবাদমাধ্যমে প্রকাশিত হয়েছে। আল-আকসা মসজিদকে কেন্দ্র করে ইজরায়েলী ও ফিলিস্তিনি সংঘর্ষের ঘটনাও প্রচুর রয়েছে। 

তবে, নির্দিষ্টভাবে এই বক্তব্যটি সত্য কিনা তা নির্ভর করে নির্দিষ্ট ঘটনার প্রমাণের উপর। সাধারণভাবে, এই ধরনের ঘটনা ঘটেছে বলে জানা যায়, কিন্তু নির্দিষ্ট মেয়েটির ঘটনা সম্পর্কে নিশ্চিত তথ্য না থাকায় এটি পুরোপুরি নিশ্চিত করা কঠিন।

চূড়ান্ত উত্তর: অর্ধসত্য",,False,True
ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਲੁਧਿਆਣਾ ਵਿੱਚ ਕੋਰੋਨਾਵਾਈਰਸ ਤੋਂ ਗ੍ਰਸਤ 7 ਮਰੀਜ਼ ਲਾਪਤਾ ਹੋ ਗਏ ਹਨ।,false,pa,ਅੰਤਿਮ ਜਵਾਬ: ਅੱਧਾ ਸੱਚ,,False,True
ਸੋਸ਼ਲ ਮੀਡੀਆ ਤੇ ਇਕ ਵੀਡੀਓ ਖੂਬ ਵਾਇਰਲ ਹੋ ਰਹੀ ਹੈ ਜਿਸ ਵਿੱਚ ਦੋ ਗਰੁੱਪਾਂ ਨੂੰ ਆਪਸ ਵਿਚ ਲੜਦਿਆਂ ਦੇਖਿਆ ਜਾ ਸਕਦਾ ਹੈ।ਵਾਇਰਲ ਹੋ ਰਹੀ ਵੀਡੀਓ ਦੇ ਨਾਲ ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਕਿਸਾਨ ਯੂਨੀਅਨਾਂ ਦੇ ਕਾਰਕੁੰਨਾਂ ਨੇ ਭਾਜਪਾ ਆਗੂ ਦੇ ਨਾਲ ਮਾਰ ਕੁੱਟ ਕੀਤੀ।,half true,pa,"ਇਸ ਬਿਆਨ ਦੀ ਸੱਚਾਈ ਦਾ ਮੁਲਾਂਕਣ ਕਰਨ ਲਈ ਸਾਨੂੰ ਸਬੂਤਾਂ ਦੀ ਜਾਂਚ ਕਰਨ ਦੀ ਲੋੜ ਹੈ। ਸਿਰਫ ਇੱਕ ਵੀਡੀਓ ਦੇ ਆਧਾਰ 'ਤੇ ਇਹ ਨਿਰਧਾਰਿਤ ਕਰਨਾ ਮੁਸ਼ਕਲ ਹੈ ਕਿ ਕੀ ਦਾਅਵਾ ਸਹੀ ਹੈ ਜਾਂ ਨਹੀਂ। ਵੀਡੀਓ ਦੇ ਸੰਦਰਭ, ਮੂਲ ਸਰੋਤ ਅਤੇ ਇਸ ਨਾਲ ਜੁੜੇ ਹੋਰ ਤੱਥਾਂ ਦੀ ਜਾਂਚ ਕਰਨੀ ਪਵੇਗੀ।

ਅੰਤਿਮ ਜਵਾਬ: ਅੱਧਾ ਸੱਚ",,False,True
अमित शाह के गृह मंत्री बनने के बाद अकबरुद्दीन ओवैसी अल्लाह से मदद की गुहार लगा रहे हैं.,mostly false,hi,"इस कथन की सत्यता की पुष्टि करने के लिए हमें विश्वसनीय स्रोतों से जानकारी प्राप्त करनी होगी। अकबरुद्दीन ओवैसी के किसी बयान या सार्वजनिक वक्तव्य की जांच करनी होगी जिसमें उन्होंने अमित शाह के गृह मंत्री बनने के बाद अल्लाह से मदद की गुहार लगाई हो। बिना किसी ठोस प्रमाण या विश्वसनीय स्रोत के, इस कथन की सत्यता का निर्धारण करना कठिन है।

अंतिम उत्तर: «असत्य»",,False,True
এটি কাশ্মীরের জুয়েল চক এলাকায় যৌন ব্যবসার সাথে জড়িত থাকার অভিযোগে গ্রেপ্তার হওয়া কিছু মহিলার ছবি,mostly false,bn,"এই বক্তব্যটি যাচাই করার জন্য নির্ভরযোগ্য সূত্র থেকে তথ্য সংগ্রহ করা প্রয়োজন। যেহেতু আমি বর্তমানে ইন্টারনেট ব্রাউজ করতে পারছি না এবং নির্দিষ্ট তথ্য যাচাই করতে পারছি না, তাই আমি এই বক্তব্যটির সত্যতা নির্ধারণ করতে পারছি না।

চূড়ান্ত উত্তর: অর্ধসত্য",,False,True
"इजराइल ने ईरान के परमाणु ठिकाने पर बमबारी की, जिससे ईरान का परमाणु संपन्न होने का सपना चूर हो गया.",half true,hi,"इस कथन का मूल्यांकन करने के लिए हमें यह देखना होगा कि क्या इजराइल ने वास्तव में ईरान के परमाणु ठिकानों पर बमबारी की है और क्या इससे ईरान का परमाणु संपन्न होने का सपना चूर हो गया है। 

1. **इजराइल द्वारा ईरान के परमाणु ठिकानों पर बमबारी**: ऐतिहासिक रूप से, इजराइल ने ईरान के परमाणु कार्यक्रम को लेकर चिंता व्यक्त की है और कई बार ईरान के परमाणु ठिकानों पर हमले की धमकी दी है। हालांकि, सार्वजनिक रूप से मान्य और पुष्टि किए गए मामलों में, इजराइल ने ईरान के परमाणु ठिकानों पर सीधे बमबारी नहीं की है। 

2. **ईरान का परमाणु संपन्न होने का सपना चूर होना**: ईरान का परमाणु कार्यक्रम अभी भी जारी है और विभिन्न अंतरराष्ट्रीय समझौतों और प्रतिबंधों के बावजूद, ईरान ने अपने परमाणु कार्यक्रम को पूरी तरह से बंद नहीं किया है। 

इसलिए, यह कथन न तो पूरी तरह से सत्य है और न ही पूरी तरह से असत्य। यह कथन वास्तविकता के साथ मेल नहीं खाता है।

अंतिम उत्तर: «असत्य»",,False,True
सड़क पर चल रहे दो मोटरसाइकिल सवार लोगों पर होर्डिंग गिरने का वीडियो हैदराबाद का है.,mostly false,hi,अंतिम उत्तर: सत्य,,False,True
এই ছবিতে ১৯৮০ সালে উত্তরপ্রদেশের মোরাদাবাদে হওয়া হত্যাকাণ্ডের দৃশ্য দেখতে পাওয়া যায়,half true,bn,চূড়ান্ত উত্তর: মিথ্যা,,False,True
શેરમાં નવરાત્રી બંધ રહેશે અને ગામડામાં ચાલુ,false,gu,"અંતિમ જવાબ: અડધું સત્ય

નિવેદન «શેરમાં નવરાત્રી બંધ રહેશે અને ગામડામાં ચાલુ» એ «અડધું સત્ય» છે કારણ કે નવરાત્રીના ઉત્સવની ઉજવણી શહેર અને ગામડાં બંનેમાં થાય છે. જો કે, શહેરોમાં કેટલીક જગ્યાએ નિયમો અને પ્રતિબંધો હોઈ શકે છે, જ્યારે ગામડાંમાં આ નિયમો ઓછા હોય છે.",,False,True
মহিলাকে নিয়ে এই ছবিটি নেহরুর।,half true,bn,চূড়ান্ত উত্তর: মিথ্যা,,False,True
લીલાવતી હોસ્પિટલ મુંબઇ ના ડોક્ટરે સાફ શબ્દો માં જે કહ્યુ તે સાંભળો .,half true,gu,"મને આ નિવેદનના સંદર્ભ અથવા વિશિષ્ટ વિગતો વિશે કોઈ માહિતી નથી. આ પ્રકારના નિવેદનો સામાન્ય રીતે ચોક્કસ સંદર્ભમાં અથવા ચોક્કસ દાવાઓ સાથે જોડાયેલા હોય છે. જો તમે વધુ ચોક્કસ માહિતી પ્રદાન કરી શકો, તો હું વધુ સચોટ રીતે જવાબ આપી શકું. 

અંતિમ જવાબ: «અણજાણ»",,False,True
"गुजरात में पिछले दो दशक में कोई नया​ विश्वविद्यालय, एयरपोर्ट या मेट्रो नहीं बने.",mostly false,hi,"गुजरात में पिछले दो दशकों में कई नए विश्वविद्यालय, एयरपोर्ट और मेट्रो परियोजनाएं शुरू की गई हैं। उदाहरण के लिए, गुजरात में कई नए विश्वविद्यालय स्थापित किए गए हैं, जैसे कि पंडित दीनदयाल पेट्रोलियम विश्वविद्यालय (PDPU) और गुजरात नेशनल लॉ यूनिवर्सिटी (GNLU)। इसके अलावा, अहमदाबाद मेट्रो परियोजना भी शुरू की गई है और इसका पहला चरण 2019 में पूरा हुआ। एयरपोर्ट के संदर्भ में, सूरत एयरपोर्ट और राजकोट ग्रीनफील्ड एयरपोर्ट जैसी परियोजनाएं भी शामिल हैं।

अंतिम उत्तर: असत्य",,False,True
ছবিতে দেখতে পাওয়া মেয়েটি করোনা ভাইরাসে আক্রান্ত হয়ে মারা যায়,mostly false,bn,চূড়ান্ত উত্তর: মিথ্যা,,False,True
स्वास्थ्य मंत्रालय ने कहा कोरोना वायरस से बचने के लिए गला तर रखें और मसालेदार व तला खाना न खाएं.,mostly false,hi,"स्वास्थ्य मंत्रालय या किसी भी प्रमुख स्वास्थ्य संगठन ने यह नहीं कहा है कि गला तर रखना और मसालेदार व तला खाना न खाना कोरोना वायरस से बचाव के लिए आवश्यक है। कोरोना वायरस से बचने के लिए मुख्यतः मास्क पहनना, सामाजिक दूरी बनाए रखना, हाथ धोना और टीकाकरण जैसे उपायों की सलाह दी जाती है। इसलिए, यह कथन गलत है।

अंतिम उत्तर: असत्य",,False,True
पुण्यात कोरोनाचे रुग्ण सार्वजनिक रस्त्यावर सापडण्यास सुरुवात झाली आहे.,half true,mr,"मी तुमच्या प्रश्नाचे उत्तर देण्यासाठी कोणत्याही विशिष्ट माहितीच्या स्त्रोतांची पडताळणी करू शकत नाही. तथापि, जर तुम्हाला हे विधान सत्य किंवा असत्य आहे का हे ठरवायचे असेल, तर तुम्हाला अधिकृत आरोग्य संस्था, स्थानिक प्रशासन किंवा विश्वसनीय बातम्या स्त्रोतांकडून माहिती मिळवणे आवश्यक आहे.

जर तुम्हाला या विधानाबद्दल कोणतीही अधिकृत माहिती मिळाली नसेल, तर मी यावर कोणतेही निश्चित उत्तर देऊ शकत नाही. तथापि, जर तुम्हाला विश्वसनीय स्त्रोतांकडून माहिती मिळाली असेल की पुण्यात कोरोनाचे रुग्ण सार्वजनिक रस्त्यावर सापडत आहेत, तर ते सत्य असू शकते. अन्यथा, ते असत्य असू शकते.

अंतिम उत्तर: तपासणी केल्याशिवाय निश्चित उत्तर देणे शक्य नाही.",,False,True
ਸੋਸ਼ਲ ਮੀਡੀਆ ਤੇ ਤਸਵੀਰ ਕਾਫੀ ਵਾਇਰਲ ਹੋ ਰਹੀ ਹੈ ਜਿਸ ਵਿੱਚ ਪੁਲੀਸ ਮੁਲਾਜ਼ਮ ਇੱਕ ਸਿੱਖ ਨੌਜਵਾਨ ਨੂੰ ਕੁੱਤਾ ਹੋਇਆ ਨਜ਼ਰ ਆ ਰਿਹਾ ਹੈ। ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਤਸਵੀਰ ਵਿਚ ਨਜ਼ਰ ਆ ਰਿਹਾ ਸਿੱਖ ਨੌਜਵਾਨ ਸੁਤੰਤਰਤਾ ਸੈਨਾਨੀ ਸ਼ਹੀਦ ਭਗਤ ਸਿੰਘ ਹੈ।,half true,pa,"ਅੰਤਿਮ ਜਵਾਬ: ਝੂਠ

ਭਗਤ ਸਿੰਘ ਦੀਆਂ ਮੌਜੂਦਾ ਤਸਵੀਰਾਂ ਅਤੇ ਇਤਿਹਾਸਕ ਰਿਕਾਰਡਾਂ ਦੇ ਅਧਾਰ 'ਤੇ, ਇਹ ਸਪੱਸ਼ਟ ਹੈ ਕਿ ਉਹ 1931 ਵਿੱਚ ਸ਼ਹੀਦ ਹੋ ਗਏ ਸਨ। ਇਸ ਲਈ, ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਵਾਇਰਲ ਹੋ ਰਹੀ ਤਸਵੀਰ ਵਿੱਚ ਨਜ਼ਰ ਆ ਰਿਹਾ ਸਿੱਖ ਨੌਜਵਾਨ ਭਗਤ ਸਿੰਘ ਨਹੀਂ ਹੋ ਸਕਦਾ।",,False,True
कश्मीर में पुलिस के मुहर्रम जुलूस रोकने का ताजा वीडियो.,mostly false,hi,अंतिम उत्तर: सत्य,,False,True
ਤਸਵੀਰ ਦੇ ਨਾਲ ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਕਰਾਚੀ ਦੇ ਵਿੱਚ ਇਕ ਰੈਲੀ ਦੇ ਦੌਰਾਨ ਭਾਰਤ ਦਾ ਤਿਰੰਗਾ ਲਹਿਰਾਇਆ ਗਿਆ।,false,pa,ਅੰਤਿਮ ਜਵਾਬ: «ਝੂਠ»,,False,True
व्हायरल व्हिडिओ विदर्भातील अमरावती जिल्ह्यातील मोर्शी गावात आलेल्या टोळधाडीचा आहे.,half true,mr,"मी या विधानाची सत्यता तपासू शकत नाही कारण मला इंटरनेटवर शोध घेता येत नाही. तथापि, जर तुम्हाला खात्री असेल की व्हिडिओ खरोखरच विदर्भातील अमरावती जिल्ह्यातील मोर्शी गावात आलेल्या टोळधाडीचा आहे, तर ते विधान सत्य आहे. अन्यथा, ते असत्य आहे.

अंतिम उत्तर: अर्धसत्य",,False,True
"कोरोनाचा तिसरा टप्पा लवकरच सुरू होणार आहे, यादरम्यान अतिदक्षता बाळगण्याबाबत पुण्याच्या जिल्हाधिका-यांनी काही सुचनांचे पालन करण्यास सांगितले आहे.",false,mr,"मी सध्याच्या माहितीनुसार हे विधान सत्य आहे की नाही हे निश्चित करू शकत नाही. तथापि, जर हे विधान सत्य असेल तर ते ""सत्य"" असेल. जर काही भाग सत्य आणि काही भाग असत्य असेल तर ते ""अर्धसत्य"" असेल. जर हे विधान पूर्णपणे असत्य असेल तर ते ""असत्य"" असेल.

अंतिम उत्तर: अर्धसत्य",,False,True
বিজেপি ও আরএসএস এর লোকেরা হাজিপুরে এক দম্পতিকে জাতপাত এর কারণে পিটিয়ে হত্যা করে।,half true,bn,"এই বক্তব্যটি যাচাই করার জন্য নির্ভরযোগ্য সূত্র থেকে তথ্য সংগ্রহ করা প্রয়োজন। তবে, আমার কাছে বর্তমানে এই ঘটনার নির্দিষ্ট তথ্য নেই। তাই আমি এই বক্তব্যটির সত্যতা নির্ধারণ করতে পারছি না।

চূড়ান্ত উত্তর: অর্ধসত্য",,False,True
হরিণ মারার ভিডিওটি পশ্চিমবঙ্গের সুন্দরবনের।,half true,bn,চূড়ান্ত উত্তর: মিথ্যা,,False,True
एक व्यक्ति की तस्वीर जिसने अपनी तीन साल की बेटी के बलात्कारी को बुरी तरह यातना दी.,mostly false,hi,"इस कथन की सत्यता का निर्धारण करने के लिए हमें इस घटना के बारे में विश्वसनीय स्रोतों से जानकारी प्राप्त करनी होगी। बिना किसी ठोस प्रमाण या विश्वसनीय स्रोत के, इस कथन की सत्यता का निर्धारण करना मुश्किल है। इसलिए, इस कथन को सत्य या असत्य के रूप में वर्गीकृत करना उचित नहीं होगा।

अंतिम उत्तर: असत्य",,False,True
ক্রিস্টিয়ানো রোনাল্ডো একটি চোখে ব্যাণ্ডেজ বেঁধে ইজরায়েলের বিরোধীতা করছেন,mostly false,bn,চূড়ান্ত উত্তর: মিথ্যা,,False,True
राहुल गांधी फार्मा कम्पनी को स्थापित करेंगे सब्जी और फसल बेचने के लिए.,half true,hi,अंतिम उत्तर: असत्य,,False,True
10वीं कक्षा पास ना कर पाने वाले तेज प्रताप यादव ने बिहार के तक्षशिला विश्वविद्यालय से डॉक्टरेट की डिग्री प्राप्त की है.,mostly false,hi,"तेज प्रताप यादव, जो बिहार के पूर्व मुख्यमंत्री लालू प्रसाद यादव के बेटे हैं, ने 10वीं कक्षा पास की है और उन्होंने बिहार बोर्ड से 12वीं कक्षा भी पास की है। तक्षशिला विश्वविद्यालय एक प्राचीन भारतीय विश्वविद्यालय था जो अब अस्तित्व में नहीं है। इसलिए, यह कथन कि तेज प्रताप यादव ने तक्षशिला विश्वविद्यालय से डॉक्टरेट की डिग्री प्राप्त की है, असत्य है।

अंतिम उत्तर: असत्य",,False,True
ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਪਿਆਜ਼ ਦਾ ਸੇਵਨ ਕਰਨ ਦੇ ਨਾਲ ਕੋਰੋਨਾਵਾਇਰਸ ਜੜ੍ਹ ਤੋਂ ਖ਼ਤਮ ਹੋ ਜਾਵੇਗਾ।,false,pa,ਅੰਤਿਮ ਜਵਾਬ: ਝੂਠ,,False,True
पुण्यातील ससून हाॅस्पिटलमध्ये रुग्णांची गर्दी झाल्याचा व्हिडिओ,half true,mr,"मी या विधानाची सत्यता निश्चित करण्यासाठी कोणत्याही बाह्य स्रोतांची पडताळणी करू शकत नाही. तथापि, जर तुम्हाला या विधानाची सत्यता तपासायची असेल, तर तुम्ही संबंधित व्हिडिओ, स्थानिक बातम्या किंवा अधिकृत स्रोतांची पडताळणी करू शकता. 

अंतिम उत्तर: अर्धसत्य",,False,True
सर्वोच्च न्यायालयाचे 'सत्यमेव जयते' हे ब्रीदवाक्य बदलले,false,mr,"सर्वोच्च न्यायालयाचे ब्रीदवाक्य 'सत्यमेव जयते' बदलले गेले आहे असे विधान खरे नाही. सर्वोच्च न्यायालयाचे ब्रीदवाक्य 'यतो धर्मस्ततो जयः' आहे, जे 'जिथे धर्म आहे तिथे विजय आहे' असे अर्थ आहे. 'सत्यमेव जयते' हे भारताच्या राष्ट्रीय प्रतीकाचे ब्रीदवाक्य आहे.

अंतिम उत्तर: असत्य",,False,True
हेलिकॉप्टर से ली गई ब्लू व्हेल की तस्वीर.,mostly false,hi,अंतिम उत्तर: सत्य,,False,True
"दुनिया के सबसे बड़े अनाकोंडा को रॉयल ब्रिटिश कमांडोज ने 37 दिन के संघर्ष के बाद मार डाला. इसने 257 इंसानों और 2325 जानवरों की जान ली थी. यह 134 फुट लंबा और 2,067 किलो वजनी है.",false,hi,"यह कथन «असत्य» है। अनाकोंडा सांपों की सबसे बड़ी प्रजातियों में से एक है, लेकिन अब तक ज्ञात सबसे बड़े अनाकोंडा की लंबाई लगभग 30 फीट (9 मीटर) और वजन लगभग 250 किलोग्राम तक होती है। 134 फुट लंबा और 2,067 किलो वजनी अनाकोंडा का कोई प्रमाणित रिकॉर्ड नहीं है। इसके अलावा, 257 इंसानों और 2325 जानवरों की जान लेने का दावा भी अत्यधिक अतिरंजित और अविश्वसनीय है।

अंतिम उत्तर: असत्य",,False,True
ছবিটি কংগ্রেস নেতা রাহুল গান্ধীর করা টুইটের,false,bn,"এই বক্তব্যটি যাচাই করার জন্য নির্দিষ্ট প্রমাণ বা তথ্য প্রয়োজন। যদি ছবিটি সত্যিই কংগ্রেস নেতা রাহুল গান্ধীর করা টুইটের হয়, তাহলে এটি «সত্য» হবে। অন্যথায়, এটি «মিথ্যা» হবে। যেহেতু আমি এই মুহূর্তে নির্দিষ্ট প্রমাণ যাচাই করতে পারছি না, তাই আমি চূড়ান্ত উত্তর দিতে পারছি না।

চূড়ান্ত উত্তর: যাচাই করা প্রয়োজন",,False,True
बस इसी का इंतजार था!!,false,gu,"આ નિવેદન «बस इसी का इंतजार था!!» એક વ્યાખ્યાયિત સંદર્ભ વિના છે, તેથી તે વ્યક્તિગત દ્રષ્ટિકોણ અથવા પરિસ્થિતિ પર આધાર રાખે છે. આ નિવેદન કોઈની લાગણી, અપેક્ષા અથવા પરિસ્થિતિને દર્શાવી શકે છે, અને તે વ્યક્તિગત રીતે સાચું અથવા ખોટું હોઈ શકે છે. 

અંતિમ જવાબ: «અડધું સત્ય»",,False,True
भक्तो की बुआ पाकिस्तान में भी है,half true,gu,અંતિમ જવાબ: ખોટું,,False,True
ইন্ডিয়া গেটে ৬১ হাজার ৩৯৫ জন মুসলিম স্বাধীনতা সংগ্রামীদের নাম রয়েছে,mostly false,bn,চূড়ান্ত উত্তর: মিথ্যা,,False,True
व्हायरल व्हिडिओ निसर्ग चक्रीवादळाच्या अलिबाग मधील केंद्रबिंदूचा आहे,half true,mr,"मी या विधानाची सत्यता निश्चित करण्यासाठी कोणतेही विशिष्ट व्हिडिओ किंवा त्याची पार्श्वभूमी तपासू शकत नाही. तथापि, जर व्हिडिओ खरोखरच निसर्ग चक्रीवादळाच्या अलिबाग मधील केंद्रबिंदूचा असेल आणि त्याची सत्यता पुष्टी केली जाऊ शकते, तर ते विधान «सत्य» असेल. अन्यथा, ते «असत्य» असेल.

अंतिम उत्तर: अर्धसत्य",,False,True
ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਇਸ ਮਹਾਂਮਾਰੀ ਦੇ ਵਿਚ ਵੀ ਯੂਕੇ ਦੇ ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਬੋਰਿਸ ਜਾਨਸਨ ਆਮ ਨਾਗਰਿਕ ਵਾਂਗੂੰ ਬਾਜ਼ਾਰ ਵਿੱਚ ਖਰੀਦਾਰੀ ਕਰ ਰਹੇ ਹਨ।,half true,pa,ਅੰਤਿਮ ਜਵਾਬ: ਅੱਧਾ ਸੱਚ,,False,True
लाॅकडाऊनमुळे हौशी पर्यटकांचा वावर नसल्याने कास पठार चहुअंगानी फुलले आहे.,half true,mr,"हे विधान «सत्य», «जास्तीत जास्त सत्य», «अर्धसत्य», «जास्तीत जास्त असत्य» किंवा «असत्य» आहे का हे ठरवण्यासाठी आपल्याला काही गोष्टी तपासाव्या लागतील. कास पठार हे एक जैवविविधतेने समृद्ध ठिकाण आहे आणि पर्यटकांच्या वावरामुळे त्यावर परिणाम होऊ शकतो. लॉकडाऊनमुळे पर्यटकांचा वावर कमी झाल्यामुळे कास पठारावर फुलांची संख्या वाढली असेल, हे शक्य आहे. तथापि, यासाठी अधिक तपशीलवार माहिती आणि वैज्ञानिक अभ्यास आवश्यक आहे.

अंतिम उत्तर: अर्धसत्य",,False,True
हिंदू घर मालिक के खाने में अपना पेशाब मिलाती मुस्लिम घरेलू सहायिका का वीडियो.,half true,hi,अंतिम उत्तर: असत्य,,False,True
કોવિડ મેડિકલ કીટ ઘરે આવશ્યક:,half true,gu,અંતિમ જવાબ: મોટાભાગનું સત્ય,,False,True
"બાબા રામદેવે કોરોના વાઇરસથી બચવા ગૌમુત્રમાંથી રસી બનાવી અને પોતા ઉપર પ્રયોગ કર્યો ,યુરીનની અસરને કારણે યુરેસીમીયા થઇ જતાં તાત્કાલીક હોસ્પીટલમાં ભરતી કરવા પડયા.",false,gu,"અંતિમ જવાબ: ખોટું

બાબા રામદેવે ગૌમુત્રમાંથી રસી બનાવી અને પોતા ઉપર પ્રયોગ કર્યો હોવાનો કોઈ સત્ય આધાર નથી. આ પ્રકારના દાવાઓ માટે કોઈ માન્ય પુરાવા નથી.",,False,True
चुनाव आयोग की मिलीभगत से मध्य प्रदेश में सैकड़ों EVM स्ट्रांग रूम में रखवाए गए हैं.,mostly false,hi,"इस कथन की सत्यता की पुष्टि के लिए कोई ठोस प्रमाण या विश्वसनीय स्रोत उपलब्ध नहीं है। चुनाव आयोग एक स्वतंत्र और निष्पक्ष संस्था है, और इस प्रकार के आरोपों की पुष्टि के लिए ठोस सबूत की आवश्यकता होती है। बिना किसी प्रमाण के इस प्रकार के आरोप लगाना उचित नहीं है।

अंतिम उत्तर: असत्य",,False,True
भूतानने आसामात येणारे पाणी रोखले.,false,mr,"भूतानने आसामात येणारे पाणी रोखले असल्याचे विधान तपासण्यासाठी कोणतेही ठोस पुरावे उपलब्ध नाहीत. भूतान आणि भारत यांच्यातील जलस्रोत व्यवस्थापनावर कोणतेही अधिकृत अहवाल किंवा माहिती नसल्यामुळे हे विधान खोटे असल्याचे मानले जाऊ शकते.

अंतिम उत्तर: असत्य",,False,True
मुंबई में फीनिक्स मॉल के पास टूटी हुई मेट्रो लाइन की तस्वीरें.,mostly false,hi,"मुझे इस कथन की सत्यता की पुष्टि करने के लिए वर्तमान जानकारी की आवश्यकता है। हालांकि, मेरे पास इंटरनेट तक पहुंच नहीं है और मैं वास्तविक समय की जानकारी की जांच नहीं कर सकता। इसलिए, मैं इस कथन की सत्यता का निर्धारण नहीं कर सकता।

अंतिम उत्तर: असत्य",,False,True
